A,B,result,RefD
Plasticity_(physics),Fatigue_(material),0,0.095924758
Electromagnetic_radiation,Coulomb's_law,1,-0.267145579
Mass,Inertial_frame_of_reference,0,-0.154111256
Free_fall,Speed,1,0.158747156
Refractive_index,Transverse_wave,0,-0.007330898
Elastic_collision,Energy,1,0.237236783
Interference_(wave_propagation),Frequency,1,0.099983281
Electrostatics,Electric_field,1,0.044145314
Motion_(physics),Gravity,0,0.074508273
Distance,Gravitational_constant,0,-0.032328964
Interference_(wave_propagation),Kilogram,0,0.007421755
Physics,Newton's_laws_of_motion,0,0.065289149
Motion_graphs_and_derivatives,Acceleration,0,0.43667703
Gravitational_acceleration,Distance,1,0.065089038
Electrical_resistance_and_conductance,Joule,0,0.105861731
Magnetism,Force,1,0.054679725
Work_(physics),Motion_(physics),1,-0.036217604
Speed,Euclidean_vector,0,0.010133359
Dielectric,Specular_reflection,0,-0.031505298
Angle_of_incidence,Plane_mirror,0,-0.077898139
Dielectric,Coulomb's_law,1,0.24182633
Wave,Refractive_index,0,-0.01052858
Electrostatics,Energy,1,0.195099666
Wave,Force,0,0.011157112
Field_(physics),Electromotive_force,0,0.044178956
Magnet,Mechanical_energy,0,-0.030754828
Elastic_collision,Kinetic_energy,1,0.278160198
Total_internal_reflection,Angle_of_incidence,1,0.010407714
Speed,Sound_intensity,0,-0.010972207
Interference_(wave_propagation),Energy,0,0.119945346
Light,Specular_reflection,0,-0.20216199
Magnetic_field,Work_(physics),0,-0.040396323
Physics,Absorption_spectroscopy,0,-0.154947422
Capacitance,Planet,0,0.00461536
Position_(vector),Force,0,0.335687483
Physics,Friction,0,-0.087088963
Equations_of_motion,Gravitational_field,0,-0.081969824
Potential_energy,Length,0,-0.008526405
Motion_(physics),Magnetism,0,0.017555643
Mirror_image,Wave,1,0.031306839
Newton's_laws_of_motion,Collision,0,-0.110482934
Electric_current,Field_(physics),0,-0.075172885
Ohm's_law,Magnetic_field,0,0.139473539
Mass,Normal_force,0,-0.20898295
Position_(vector),Projectile_motion,0,0.011176863
Force,Gravity_of_Earth,0,-0.041754692
Displacement_(vector),Free_fall,0,-0.038045949
Deformation_(engineering),Strength_of_materials,0,0.036313371
Mass,Distance,0,0.03800669
Electrostatics,Motion_(physics),1,0.021110992
Wave,Sonic_boom,0,-0.015494199
Electromagnetic_radiation,Magnetic_field,1,-0.010811405
Sound,Sound_intensity,0,-0.180565355
Acceleration,Electron,0,0.05242738
Le_Sage's_theory_of_gravitation,Temperature,0,0.043129373
Hardness,Crystallinity,0,-0.076405216
Snell's_law,Physics,1,0.138900463
Speed,Collision,0,-0.131561432
Mechanical_energy,Distance,1,0.057302602
Hooke's_law,Stiffness,0,-0.08998227
Le_Sage's_theory_of_gravitation,Speed,1,0.03984044
Gravitational_constant,Newton's_law_of_universal_gravitation,1,-0.003344629
Refractive_index,Refraction,1,-0.104350345
Magnetic_field,Dielectric,0,-0.335975847
Energy,Physics,1,0.049449561
Electric_current,Electromagnetic_spectrum,0,-0.08624608
Power_(physics),Force,1,0.293827545
Wave,Velocity,0,0.047698683
Magnetic_field,Tangential_and_normal_components,0,0.005131034
Scattering,Wave,1,0.044150132
Specular_reflection,Total_internal_reflection,0,0.026503922
Electric_potential_energy,Coulomb's_law,1,-0.056093334
Electric_potential,Motion_(physics),1,0.014578623
Newton's_law_of_universal_gravitation,Kilogram,0,0.04020693
Intensity_(physics),Power_(physics),1,0.251841061
Refractive_index,Laser,0,0.00784825
Plasticity_(physics),Elasticity_(physics),0,-0.073501387
Distance,Equations_of_motion,0,-0.125364019
Gravitational_acceleration,Planet,0,0.291230217
Velocity,Gravitational_acceleration,0,-0.139925916
Force,Fatigue_(material),0,-0.0184051
Crest_(physics),Geometrical_optics,0,0.038940496
Fatigue_(material),Elasticity_(physics),1,-0.057786187
Wavelength,Wave,1,-0.067539727
Magnetic_field,Refractive_index,0,-0.072869399
Frequency,Metre,0,0.021241265
Force,Coulomb,0,-0.102820551
Electrostatics,Field_(physics),1,-0.070949752
Physics,Deformation_(engineering),0,-0.09564259
Plasticity_(physics),Strength_of_materials,0,-0.022241546
Voltage,Electromagnetic_spectrum,0,-0.029148407
Optical_microscope,Wavelength,0,0.140888426
Refractive_index,Speed,1,-0.0355756
Position_(vector),Gravity_of_Earth,0,0.001515064
Amplitude,Distance,0,0.058796531
Coulomb's_law,Electric_potential,0,-0.129862183
Equations_of_motion,Speed,1,0.153271408
Elastic_collision,Velocity,1,0.196357219
Motion_graphs_and_derivatives,Displacement_(vector),1,0.310887982
Physics,Non-inertial_reference_frame,0,-0.376329852
Projectile_motion,Physics,1,0.21709077
Hooke's_law,Kilogram,0,0.042453897
Amplitude,Wave,0,-0.009553986
Electric_field,Reflection_(physics),0,-0.089861786
Gravity_of_Earth,Gravitational_acceleration,0,-0.079752023
Emission_spectrum,Mass,0,0.039095262
Velocity,Acceleration,0,0.036234696
Deformation_(engineering),Physics,1,0.09564259
Displacement_(vector),Equations_of_motion,0,0.163591278
Electroscope,Electrostatics,0,0.163989301
Magnetism,Magnet,1,-0.232175974
Specular_reflection,Wave,1,0.059131902
Force,Equations_of_motion,0,-0.197478247
Projectile_motion,Euclidean_vector,1,0.032412536
Laser,Wavelength,0,0.049657652
Deformation_(engineering),Hooke's_law,0,0.128652914
Gravity_of_Earth,Euclidean_vector,1,0.03183036
Inelastic_collision,Friction,0,0.098042148
Plasticity_(physics),Hooke's_law,0,0.004830539
Plane_mirror,Geometrical_optics,0,0.043747518
Transverse_wave,Ray_(optics),0,-0.050116528
Magnetic_field,Electric_current,1,-0.002309204
Physics,Electromagnetic_radiation,0,-0.01296338
Dielectric,Dispersion_(optics),0,0.017209261
Wave,Dispersion_(optics),0,0.080024055
Refracting_telescope,Wavelength,0,0.111536983
Creep_(deformation),Temperature,0,0.076448446
Pigment,Subtractive_color,0,-0.182020504
Motion_(physics),Distance,0,0.13240299
Photoelectric_effect,Electromagnetic_radiation,0,-0.008637073
Physics,Relative_velocity,0,-0.466849139
Electron,Reflection_(physics),0,-0.07230447
Electromagnetic_spectrum,Wavelength,1,0.096379151
Inelastic_collision,Mechanical_energy,0,0.083048011
Equations_of_motion,Distance,1,0.125364019
Force,Electromagnetic_spectrum,0,0.0045652
Field_(physics),Electrostatics,0,0.070949752
Position_(vector),Distance,0,0.224325595
Free_fall,Metre,0,0.032747065
Friction,Dielectric,0,-0.04740816
Wave,Mirror_image,0,-0.031306839
Amplitude,Standing_wave,0,0.019260688
Potential_energy,Position_(vector),1,-0.212676455
Projectile_motion,Distance,1,0.098416051
Electric_current,Insulator_(electricity),0,-0.072463673
Work_(physics),Metre,0,0.187495288
Free_fall,Gravitational_acceleration,1,-0.030001929
Specular_reflection,Reflection_(physics),1,0.073702483
Geometrical_optics,Snell's_law,0,0.027821732
Speed,Le_Sage's_theory_of_gravitation,0,-0.03984044
Projectile_motion,Force,1,0.222633286
Motion_(physics),Field_(physics),0,0.030572162
Absorption_spectroscopy,Wave,1,0.035341779
Non-inertial_reference_frame,Physics,1,0.376329852
Distance,Electrostatics,0,-0.014275569
Acceleration,Physics,1,0.324996794
Snell's_law,Wavelength,1,0.203575209
Snell's_law,Refracting_telescope,0,0.011191172
Diffraction,Specular_reflection,0,-0.064854407
Motion_(physics),Refractive_index,0,0.013299641
Hardness,Physics,1,0.107373634
Speed,Shock_wave,0,-0.010196681
Shock_wave,Speed,1,0.010196681
Pigment,Color,1,-0.052163884
Transverse_wave,Electromagnetic_spectrum,0,0.019924439
Refractive_index,Telescope,0,-0.00085809
Electric_field,Euclidean_vector,0,0.013100288
Voltage,Electromotive_force,0,0.07318771
Normal_force,Force,1,0.603552892
Electric_potential,Magnetic_field,0,0.295502497
Le_Sage's_theory_of_gravitation,Coulomb,0,0.027926594
Electric_field,Absorption_spectroscopy,0,-0.070332315
Work_(physics),Electric_potential_energy,0,-0.090533118
Force,Friction,0,0.07454983
Distance,Work_(physics),0,-0.114494121
Curved_mirror,Laser,0,0.090637932
Energy,Distance,0,-0.008003125
Absorption_spectroscopy,Electromagnetic_spectrum,0,0.156196755
Telescope,Reflection_(physics),0,-0.039474957
Energy_level,Absorption_spectroscopy,0,-0.043947223
Sonic_boom,Temperature,0,0.078638861
Light,Electromagnetic_radiation,0,-0.004925205
Magnet,Emission_spectrum,0,-0.010806981
Electromotive_force,Magnetic_field,1,0.085534278
Physics,Le_Sage's_theory_of_gravitation,0,-0.200934271
Electric_field,Potential_energy,0,-0.016721014
Displacement_(vector),Distance,1,0.277320678
Force,Strength_of_materials,0,-0.106534354
Hardness,Strength_of_materials,1,0.147765274
Electron,Electromagnetic_spectrum,0,-0.191091288
Position_(vector),Acceleration,0,0.324244922
Scattering,Velocity,0,0.032024133
Free_fall,Normal_force,0,-0.052462501
Shock_wave,Mass,0,0.054470723
Le_Sage's_theory_of_gravitation,Planet,0,0.070862294
Electric_potential,Capacitance,0,0.066788106
Newton's_law_of_universal_gravitation,Mass,0,0.051791014
Electric_field,Gravitational_field,0,-0.036570798
Hooke's_law,Torque,0,0.024845615
Refractive_index,Wave,1,0.01052858
Electromagnetic_radiation,Force,1,-0.012339772
Electrical_conductor,Insulator_(electricity),0,0.037612564
Transverse_wave,Wave,1,-0.000871661
Inelastic_collision,Elastic_collision,0,0.093027914
Distance,Le_Sage's_theory_of_gravitation,0,-0.021104751
Refraction,Electromagnetic_spectrum,0,-0.021832491
Rarefaction,Transmission_medium,0,0.044202214
Amplitude,Refractive_index,0,0.006302518
Frequency,Absorption_spectroscopy,0,-0.106333028
Le_Sage's_theory_of_gravitation,Laser,0,0.007589443
Photoelectric_effect,Energy,1,0.053578833
Mass,Le_Sage's_theory_of_gravitation,0,-0.130463244
Refractive_index,Metre,0,0.010550581
Electron,Electrostatics,0,-0.270188165
Newton's_laws_of_motion,Gravitational_field,0,-0.271442595
Strength_of_materials,Hardness,0,-0.147765274
Electric_field,Electrostatics,0,-0.044145314
Voltmeter,Electroscope,0,-0.078039298
Interference_(wave_propagation),Crest_(physics),0,-0.12884533
Potential_energy,Displacement_(vector),1,-0.266362339
Newton's_law_of_universal_gravitation,Gravity,1,-0.017280213
Distance,Inertial_frame_of_reference,0,-0.078553703
Work_(physics),Joule,0,0.046141778
Gravitational_constant,Gravity,1,-0.021155989
Amplitude,Electromagnetic_spectrum,0,0.036940224
Virtual_image,Ray_(optics),1,0.263254879
Photoelectric_effect,Voltage,0,0.030511186
Dielectric,Electric_current,1,0.27596247
Physics,Energy_level,0,-0.135603544
Magnetism,Field_(physics),0,-0.080457197
Friction,Deformation_(engineering),0,-0.037132467
Energy_level,Temperature,0,0.020604622
Electric_field,Electromotive_force,0,0.048039852
Electron,Coulomb's_law,0,-0.189639008
Physics,Sonic_boom,0,-0.002651399
Electric_field,Electric_potential,0,-0.16294287
Dielectric,Magnet,0,-0.012002664
Electron,Electroscope,0,-0.271745986
Wave,Equations_of_motion,0,-0.055430597
Field_(physics),Dielectric,0,-0.013677677
Wave,Intensity_(physics),0,-0.055394609
Length,Hooke's_law,0,-0.012652058
Velocity,Work_(physics),0,0.151803846
Ammeter,Metre,0,0.045840203
Standing_wave,Laser,0,0.013082992
Ray_(optics),Diffraction,0,0.172211455
Physics,Fatigue_(material),0,-0.037794631
Acceleration,Photoelectric_effect,0,-0.006723944
Crest_(physics),Doppler_effect,0,0.131098863
Euclidean_vector,Gravity_of_Earth,0,-0.03183036
Magnetic_field,Electromotive_force,0,-0.085534278
Physics,Creep_(deformation),0,-0.025160119
Electric_potential_energy,Energy,1,0.254615242
Physics,Work_(physics),0,-0.257122581
Motion_(physics),Gravity_of_Earth,0,-0.001983412
Wavelength,Standing_wave,0,-0.040826573
Curved_mirror,Reflection_(physics),0,0.080855703
Acceleration,Inertial_frame_of_reference,0,0.084593921
Sound_intensity,Force,1,0.020144557
Plasticity_(physics),Fracture,0,0.004917378
Physics,Mechanical_energy,0,-0.247062948
Euclidean_vector,Potential_energy,0,-0.020556569
Physics,Electromotive_force,0,-0.178921843
Emission_spectrum,Electromagnetic_radiation,1,0.150152215
Dispersion_(optics),Light,1,0.039634261
Force,Collision,0,-0.154453128
Frequency,Wave,0,-0.154719738
Diffraction,Interference_(wave_propagation),0,-0.053616263
Speed,Metre,0,0.316318112
Gravitational_acceleration,Euclidean_vector,1,0.049149006
Electric_potential_energy,Joule,0,0.032405762
Inertial_frame_of_reference,Force,0,0.157685229
Light,Wavelength,0,-0.036809409
Motion_(physics),Gravitational_acceleration,0,-0.092022833
Mirror_image,Length,0,0.044301637
Acceleration,Projectile_motion,0,-0.116293209
Displacement_(vector),Motion_graphs_and_derivatives,0,-0.310887982
Creep_(deformation),Force,1,0.015217645
Gravitational_acceleration,Energy,0,0.187752419
Mass,Velocity,0,-0.322895099
Physics,Gravity,0,-0.092726345
Magnet,Electric_field,0,0.214504659
Magnetism,Electric_current,0,-0.001835797
Mechanical_energy,Collision,0,-0.057571825
Collision,Velocity,0,0.169086092
Magnetic_field,Field_line,0,-0.311697866
Acceleration,Gravity_of_Earth,0,-0.045019057
Force,Electric_potential_energy,0,-0.094182203
Hardness,Stiffness,0,0.001830254
Physics,Velocity,0,-0.333876443
Speed,Force,0,0.047149303
Reflection_(physics),Physics,1,0.090715497
Gravitational_constant,Physics,1,0.142094609
Electromagnetic_spectrum,Light,1,0.180218376
Geometrical_optics,Diffraction,0,0.146296992
Elasticity_(physics),Potential_energy,0,-0.002608372
Amplitude,Electromagnetic_radiation,0,0.134035983
Motion_(physics),Velocity,0,-0.080561905
Electric_field,Metre,0,0.093944733
Elastic_collision,Force,1,0.160932176
Wavelength,Refractive_index,0,-0.118152326
Wave,Doppler_effect,0,-0.041342065
Speed,Displacement_(vector),0,-0.368448218
Light,Snell's_law,0,-0.194317493
Force,Elastic_collision,0,-0.160932176
Electric_potential,Displacement_(vector),1,0.016981827
Motion_(physics),Mass,0,0.186557336
Electromagnetic_radiation,Frequency,0,0.08722699
Magnetic_field,Mass,0,-0.000601935
Friction,Contact_force,1,-0.282120564
Electromotive_force,Force,1,0.090726992
Coulomb's_law,Force,0,0.124341526
Electric_potential,Potential_energy,1,0.047119896
Distance,Free_fall,0,-0.044140792
Sound_intensity,Velocity,0,0.110880885
Power_(physics),Kilogram,0,0.245970277
Joule,Ohm,0,-0.150392935
Mass,Elastic_collision,0,-0.224635332
Tension_(physics),Contact_force,0,-0.049598144
Joule,Mechanical_energy,0,-0.036781237
Amplitude,Dispersion_(optics),0,0.070966757
Photoelectric_effect,Electron,1,0.144990482
Electromagnetic_spectrum,Magnetic_field,1,0.085437596
Intensity_(physics),Photoelectric_effect,0,0.026004371
Fatigue_(material),Physics,1,0.037794631
Crest_(physics),Frequency,0,0.529778872
Distance,Projectile_motion,0,-0.098416051
Voltage,Coulomb,0,0.087017902
Refractive_index,Scattering,0,-0.020382534
Acceleration,Mass,0,0.250733608
Virtual_image,Length,0,0.0
Geometrical_optics,Light,1,0.189643402
Light,Photoelectric_effect,0,0.016715991
Energy,Tension_(physics),0,-0.249913968
Hooke's_law,Physics,1,0.195578607
Amplitude,Doppler_effect,0,-0.031181006
Gravity_of_Earth,Free_fall,0,-0.021691816
Mass,Collision,0,-0.157894008
Magnetic_field,Transverse_wave,0,-0.049866104
Joule,Force,0,-0.023793198
Frequency,Emission_spectrum,0,-0.114907343
Gravitational_acceleration,Motion_(physics),1,0.092022833
Deformation_(engineering),Fatigue_(material),0,0.103599329
Equations_of_motion,Gravity,0,0.021317404
Physics,Inertial_frame_of_reference,0,-0.251975772
Fatigue_(material),Strength_of_materials,0,-0.091792579
Speed,Magnetism,0,0.00384225
Energy,Electromagnetic_spectrum,0,-0.108991393
Tension_(physics),Force,1,0.403064058
Geometrical_optics,Refraction,0,0.198336796
Interference_(wave_propagation),Electromagnetic_radiation,0,0.052858547
Physics,Tension_(physics),0,-0.288222532
Kinetic_energy,Collision,0,-0.308881508
Acceleration,Relative_velocity,0,-0.295646111
Acceleration,Motion_(physics),1,0.080293665
Friction,Euclidean_vector,0,-0.015392495
Projectile_motion,Displacement_(vector),1,0.058986767
Magnetic_field,Potential_energy,0,-0.070950652
Hooke's_law,Electric_field,0,0.054920516
Physics,Electric_potential_energy,0,-0.241411131
Friction,Free_body_diagram,0,-0.265583783
Position_(vector),Potential_energy,0,0.212676455
Velocity,Equations_of_motion,0,0.055099264
Magnet,Magnetism,0,0.232175974
Physics,Collision,0,-0.180182208
Insulator_(electricity),Electric_current,1,0.072463673
Physics,Transmission_medium,0,-0.087303857
Reflection_(physics),Wave,1,0.06747247
Energy,Elastic_collision,0,-0.237236783
Photoelectric_effect,Electric_field,0,0.022547347
Electron,Electrical_conductor,0,-0.244785526
Refractive_index,Energy,0,0.055777824
Electron,Mass,0,-0.013892273
Speed,Mass,0,0.058530747
Voltage,Free_fall,0,0.006671579
Mass,Force,0,-0.036376148
Joule,Kilogram,0,-0.114176477
Electrical_resistance_and_conductance,Distance,0,0.011260734
Potential_energy,Physics,1,0.213554479
Lever,Force,1,0.247945116
Standing_wave,Wavelength,1,0.040826573
Wave,Diffraction,0,-0.078108138
Euclidean_vector,Gravitational_acceleration,0,-0.049149006
Elastic_collision,Distance,1,0.071162941
Physics,Dispersion_(optics),0,-0.042269513
Joule,Metre,0,0.195535815
Free_fall,Acceleration,1,0.192072723
Refractive_index,Wavelength,0,0.118152326
Voltmeter,Amplitude,0,0.031361688
Distance,Physics,0,0.092795178
Wavelength,Absorption_spectroscopy,0,-0.223275658
Projectile_motion,Acceleration,1,0.116293209
Gravity_of_Earth,Velocity,1,0.005193479
Speed,Projectile_motion,0,-0.127519566
Electrical_conductor,Physics,1,0.143004058
Frame_of_reference,Electromagnetic_spectrum,0,0.002576763
Refractive_index,Total_internal_reflection,0,-0.149481417
Position_(vector),Length,0,0.123158868
Euclidean_vector,Scalar_(mathematics),0,-0.206654397
Hertz,Wavelength,0,0.012934793
Refractive_index,Distance,1,-0.0048147
Velocity,Projectile_motion,0,-0.092700401
Velocity,Motion_graphs_and_derivatives,0,-0.472994269
Field_(physics),Coulomb,0,0.057830982
Electrostatics,Distance,1,0.014275569
Mechanical_energy,Energy,1,0.373911339
Compass,Force,0,-0.001578225
Stiffness,Length,0,0.014186309
Snell's_law,Dispersion_(optics),0,0.175476916
Electrical_conductor,Electromagnetic_spectrum,0,-0.006430061
Magnetism,Magnetic_field,0,0.063322773
Tension_(physics),Length,0,0.059969189
Electromagnetic_spectrum,Field_(physics),1,-0.024942919
Electron,Kilogram,0,-0.054140521
Displacement_(vector),Mechanical_energy,0,-0.030976266
Coulomb's_law,Electromagnetic_radiation,0,0.267145579
Photoelectric_effect,Amplitude,0,-0.010289425
Potential_energy,Mechanical_energy,0,-0.22812237
Transmission_medium,Wave,1,0.015330939
Voltage,Electric_potential,0,-0.052913189
Absorption_spectroscopy,Planet,0,0.071988173
Electrical_resistance_and_conductance,Electric_current,1,0.236201379
Dispersion_(optics),Wave,1,-0.080024055
Work_(physics),Power_(physics),0,-0.008868043
Magnetic_field,Temperature,0,0.004161096
Diffraction,Wave,1,0.078108138
Wave,Gravitational_field,0,-0.050121685
Magnetic_field,Field_(physics),1,-0.129030592
Gravity_of_Earth,Torque,0,0.043313197
Electron,Physics,0,-0.093422272
Emission_spectrum,Coulomb's_law,1,0.037818965
Photoelectric_effect,Frequency,0,0.016977917
Motion_(physics),Power_(physics),0,-0.099158692
Temperature,Fatigue_(material),0,-0.026185482
Non-inertial_reference_frame,Frame_of_reference,1,0.365472212
Work_(physics),Energy,1,0.264671412
Electric_potential_energy,Euclidean_vector,1,0.038249651
Non-inertial_reference_frame,Inertial_frame_of_reference,0,0.272725802
Light,Optical_microscope,0,-0.035806147
Lever,Physics,1,0.072303816
Refraction,Reflection_(physics),0,-0.133847112
Scattering,Energy,0,0.10308071
Specular_reflection,Mirror_image,0,-0.059332138
Electric_potential,Field_(physics),1,-0.05414805
Deformation_(engineering),Plasticity_(physics),0,0.06179907
Gravitational_acceleration,Force,1,0.247972115
Lever,Distance,0,0.017996741
Energy,Hooke's_law,0,-0.073527486
Electromagnetic_spectrum,Metre,0,0.017857792
Magnetism,Le_Sage's_theory_of_gravitation,0,-0.042166098
Torque,Physics,1,0.32438274
Refraction,Dispersion_(optics),0,-0.054325694
Free_fall,Distance,1,0.044140792
Energy,Creep_(deformation),0,-0.004745277
Friction,Energy,0,-0.002997812
Electromagnetic_radiation,Transverse_wave,0,-0.075673189
Force,Gravity,0,-0.016383516
Displacement_(vector),Motion_(physics),1,0.158625314
Field_(physics),Electric_potential,0,0.05414805
Mirror_image,Light,1,0.164044255
Motion_(physics),Kinetic_energy,0,0.071089146
Electric_current,Magnetic_field,0,0.002309204
Ohm,Kilogram,0,0.012255218
Capacitor,Laser,0,0.029419896
Wave,Refracting_telescope,0,-0.027488972
Newton's_law_of_universal_gravitation,Energy,0,0.12400497
Total_internal_reflection,Laser,0,0.094593422
Electrostatics,Coulomb's_law,1,0.05228035
Electron,Collision,0,-0.08681216
Geometrical_optics,Virtual_image,0,-0.124849272
Physics,Motion_(physics),0,-0.245227805
Fracture,Hardness,0,-0.046153407
Motion_(physics),Physics,1,0.245227805
Wavelength,Interference_(wave_propagation),0,-0.14119903
Snell's_law,Length,0,-0.007109013
Electrical_resistance_and_conductance,Series_and_parallel_circuits,0,-0.134434501
Electric_field,Electromagnetic_radiation,0,0.172266491
Wavelength,Scattering,0,-0.05820753
Joule,Mass,0,0.171405588
Physics,Contact_force,0,-0.316887933
Mass,Length,0,-0.185909014
Refractive_index,Temperature,0,0.063754684
Intensity_(physics),Energy,1,0.268015197
Newton's_law_of_universal_gravitation,Force,1,0.034148624
Electrical_resistance_and_conductance,Metre,0,0.114022298
Contact_force,Friction,0,0.282120564
Wave,Amplitude,0,0.009553986
Hooke's_law,Displacement_(vector),0,-0.017397004
Magnetic_field,Coulomb,0,0.040373284
Inertial_frame_of_reference,Length,0,-0.013089705
Emission_spectrum,Electric_field,1,0.090830768
Snell's_law,Angle_of_incidence,1,0.048678037
Potential_energy,Distance,1,0.057528506
Magnet,Mass,0,0.036926468
Electron,Force,0,-0.10386086
Speed,Inertial_frame_of_reference,0,-0.095224712
Electron,Angle_of_incidence,0,-0.062467048
Capacitance,Electric_current,0,0.196549403
Physics,Magnetism,0,-0.102531364
Gravity_of_Earth,Mass,1,0.114866503
Physics,Reflection_(physics),0,-0.090715497
Refracting_telescope,Telescope,1,0.179758125
Work_(physics),Displacement_(vector),1,-0.276192831
Strength_of_materials,Deformation_(engineering),1,-0.036313371
Wave,Magnet,0,-0.005624985
Magnetism,Voltage,0,-0.198429736
Motion_graphs_and_derivatives,Distance,1,0.318245097
Magnification,Virtual_image,0,0.01089499
Friction,Lever,0,-0.198162629
Gravitational_field,Field_(physics),1,0.036871127
Power_(physics),Length,0,-0.005774545
Potential_energy,Gravity,0,-0.006113505
Amplitude,Displacement_(vector),0,0.004207001
Electron,Scattering,0,-0.206398447
Physics,Diffraction,0,-0.14299844
Magnetic_field,Metre,0,0.071982088
Energy,Length,0,-0.117172723
Equations_of_motion,Displacement_(vector),1,-0.163591278
Motion_(physics),Motion_graphs_and_derivatives,0,-0.224095942
Creep_(deformation),Deformation_(engineering),1,-0.048002072
Intensity_(physics),Physics,1,0.392413624
Free_fall,Euclidean_vector,1,0.048078684
Virtual_image,Light,1,0.182838181
Emission_spectrum,Frequency,1,0.114907343
Electric_potential_energy,Force,1,0.094182203
Diffraction,Wavelength,0,0.17495623
Doppler_effect,Physics,1,0.059143771
Wavelength,Speed,0,0.002953512
Temperature,Magnetism,0,-0.02775652
Magnetic_field,Electromagnetic_radiation,0,0.010811405
Temperature,Mass,0,0.119835731
Physics,Refracting_telescope,0,-0.053382279
Newton's_law_of_universal_gravitation,Gravitational_constant,0,0.003344629
Dielectric,Voltage,0,0.259880628
Electric_potential_energy,Distance,1,0.020888896
Frame_of_reference,Force,0,0.042039117
Electron,Magnet,0,-0.157534014
Electric_potential,Electric_potential_energy,1,0.20002346
Electromotive_force,Electric_potential,0,-0.162371475
Curved_mirror,Geometrical_optics,0,0.039926424
Velocity,Doppler_effect,0,-0.048627943
Electron,Electrical_resistance_and_conductance,0,-0.191856875
Distance,Lever,0,-0.017996741
Energy,Potential_energy,0,-0.225167899
Energy,Shock_wave,0,-0.025420292
Field_line,Field_(physics),0,0.123017831
Refractive_index,Color,0,0.019435752
Intensity_(physics),Velocity,0,0.10612144
Emission_spectrum,Wave,1,0.045780227
Snell's_law,Reflection_(physics),0,0.117527697
Electric_potential,Gravity,0,0.012547668
Mechanical_energy,Displacement_(vector),1,0.030976266
Physics,Emission_spectrum,0,-0.146712862
Stiffness,Hooke's_law,0,0.08998227
Physics,Photoelectric_effect,0,-0.017849645
Dispersion_(optics),Phase_velocity,1,-0.255915394
Doppler_effect,Speed,1,-0.015400269
Frequency,Energy,0,0.019711245
Electromagnetic_radiation,Voltage,0,-0.322908556
Gravity_of_Earth,Speed,1,0.033963986
Magnetic_field,Magnet,1,-0.307443422
Position_(vector),Physical_quantity,0,0.055775384
Projectile_motion,Velocity,1,0.092700401
Dielectric,Velocity,0,0.034075762
Temperature,Physics,0,0.036574104
Snell's_law,Refractive_index,1,0.117688421
Inertial_frame_of_reference,Physics,1,0.251975772
Light,Laser,0,0.002342267
Direction_(geometry),Distance,0,0.224325595
Distance,Acceleration,0,-0.25659654
Energy,Mass,0,0.005058984
Field_(physics),Electric_potential_energy,0,0.020096713
Plasticity_(physics),Physics,1,0.130285945
Photoelectric_effect,Laser,0,0.045764429
Physics,Shock_wave,0,-0.046704278
Energy_level,Diffraction,0,0.017488756
Position_(vector),Electric_potential_energy,0,0.033704252
Electromotive_force,Field_(physics),1,-0.044178956
Magnet,Electromotive_force,0,0.207219006
Speed,Refraction,0,-0.008107243
Electromotive_force,Voltmeter,0,0.01075499
Mass,Wavelength,0,-0.015017498
Energy,Le_Sage's_theory_of_gravitation,0,-0.112599792
Real_image,Optical_microscope,0,0.053879682
Electric_field,Electroscope,0,-0.207848067
Electrical_conductor,Electric_current,1,0.186662082
Intensity_(physics),Electromagnetic_radiation,0,0.303753612
Electron,Distance,0,-0.009398614
Gravity,Gravitational_field,0,-0.228862135
Physics,Inelastic_collision,0,-0.284060666
Voltage,Electron,0,0.193239836
Gravity,Projectile_motion,0,-0.175819492
Plane_mirror,Mirror_image,0,0.004974352
Hooke's_law,Dielectric,0,-0.001244016
Electrical_conductor,Electric_field,0,0.099480112
Mass,Free_fall,0,-0.241077338
Total_internal_reflection,Refraction,1,0.063425381
Reflection_(physics),Light,1,0.147843832
Displacement_(vector),Electric_potential_energy,0,0.002234085
Diffraction,Plane_mirror,0,-0.140019245
Acceleration,Gravitational_field,0,-0.201740558
Magnetism,Length,0,0.036533824
Frequency,Wavelength,0,-0.237309543
Force,Planet,0,0.046721272
Refraction,Ray_(optics),0,-0.204594459
Magnification,Reflection_(physics),0,0.015207991
Electric_field,Coulomb,0,0.072218059
Euclidean_vector,Equations_of_motion,0,-0.05822089
Gravitational_field,Mass,1,0.349817228
Gravity,Physics,1,0.092726345
Ohm,Electromotive_force,0,-0.002688268
Force,Free_fall,0,-0.1748612
Physics,Kinetic_energy,0,-0.195328365
Electrical_resistance_and_conductance,Temperature,0,0.10609791
Sound_intensity,Power_(physics),1,0.22968248
Amplitude,Interference_(wave_propagation),0,-0.030917073
Motion_(physics),Doppler_effect,0,0.004281025
Force,Mechanical_energy,0,-0.111845885
Plasticity_(physics),Hardness,0,-0.1692005
Telescope,Optical_microscope,0,-0.077213658
Force,Electromagnetic_radiation,0,0.012339772
Gravity_of_Earth,Position_(vector),1,-0.001515064
Light,Dispersion_(optics),0,-0.039634261
Acceleration,Equations_of_motion,0,0.067532035
Energy,Wave,0,-0.085431148
