Database,depend_on_c,Operating system
Computer,depend_on_c,Arithmetic
PageRank,depend_on_c,Expected value
Computer programming,depend_on_c,Computational science
Algorithm,depend_on_c,Computing
User interface,depend_on_c,Computer programming
Machine learning,depend_on_c,Graph theory
Functional programming,depend_on_c,Computer science
3D computer graphics,depend_on_c,Algorithm
hypothesis testing,depend_on_c,Data
SQL,depend_on_c,Database
Kalman filter,depend_on_c,Expected value
Parsing,depend_on_c,Formal grammar
Computer animation,depend_on_c,Computational geometry
Program analysis,depend_on_c,Computer science
Computational geometry,depend_on_c,Computational science
Large deviations theory,depend_on_c,Probability theory
Natural language processing,depend_on_c,Machine learning
Automated planning and scheduling,depend_on_c,Artificial intelligence
Assembly language,depend_on_c,Computer science
Machine learning,depend_on_c,Algorithm design
Mathematical model,depend_on_c,Mathematics
Relational model,depend_on_c,Data
Mobile device,depend_on_c,Computer
Design of experiments,depend_on_c,hypothesis testing
Parsing,depend_on_c,Regular language
Operating system,depend_on_c,Input/output
Concurrency (computer science),depend_on_c,Parallel computing
Hash table,depend_on_c,Data (computing)
Sparse matrix,depend_on_c,Matrix (mathematics)
Parsing,depend_on_c,Computer programming
Polymorphism (computer science),depend_on_c,Abstract data type
Amortized analysis,depend_on_c,Data structure
Computability,depend_on_c,Computer science
Cryptography,depend_on_c,Computer security
System programming,depend_on_c,Computer
Neural network,depend_on_c,Pattern recognition
Computer security,depend_on_c,Mathematics
Graphical model,depend_on_c,Scientific modelling
Software engineering,depend_on_c,Debugging
Undecidable problem,depend_on_c,Mathematical proof
Cluster analysis,depend_on_c,Computer science
Computer animation,depend_on_c,Ray tracing (graphics)
Query language,depend_on_c,Computer programming
Distributed computing,depend_on_c,Computer programming
Dynamic programming,depend_on_c,Computer science
Parallel computing,depend_on_c,Lock (computer science)
hypothesis testing,depend_on_c,Statistical inference
Numerical analysis,depend_on_c,Eigenvalues and eigenvectors
Gradient descent,depend_on_c,Mathematical optimization
Concurrency control,depend_on_c,Computer science
Computer graphics,depend_on_c,Data
Concurrency control,depend_on_c,Database management system
Divide and conquer algorithm,depend_on_c,Algorithm design
Embedded system,depend_on_c,Microprocessor
Analysis of algorithms,depend_on_c,Combinatorics
Index (database),depend_on_c,Computer programming
Hash table,depend_on_c,Data structure
Model checking,depend_on_c,Computer science
Program optimization,depend_on_c,Algorithm
Finite-state machine,depend_on_c,Theory of computation
Turing machine,depend_on_c,Finite-state machine
Software engineering,depend_on_c,Theory of computation
Partial differential equation,depend_on_c,Numerical analysis
Statistical inference,depend_on_c,Probability
Internet,depend_on_c,OSI model
Cryptanalysis,depend_on_c,Modular arithmetic
Theoretical computer science,depend_on_c,Computer science
Assembly language,depend_on_c,Computer
Imperative programming,depend_on_c,Computer science
Ordinary differential equation,depend_on_c,Nonlinear system
Calculus of variations,depend_on_c,Integral
Pattern recognition,depend_on_c,Computer science
Monte Carlo method,depend_on_c,Statistical inference
Object-oriented programming,depend_on_c,Variable (computer science)
Query optimization,depend_on_c,Database
System programming,depend_on_c,Unix
Computational complexity theory,depend_on_c,Discrete mathematics
Robotics,depend_on_c,Robot
File system,depend_on_c,Computing
Estimation theory,depend_on_c,Expected value
Artificial intelligence,depend_on_c,Algorithm
Imperative programming,depend_on_c,Variable (computer science)
Artificial intelligence,depend_on_c,Computer
Regular language,depend_on_c,Finite-state machine
Information assurance,depend_on_c,Information security
Inheritance (object-oriented programming),depend_on_c,Object-oriented programming
Functional programming,depend_on_c,Variable (computer science)
Martingale (probability theory),depend_on_c,Markov chain
Polynomial,depend_on_c,Mathematics
3D modeling,depend_on_c,Algorithm
String searching algorithm,depend_on_c,Computer science
Natural language processing,depend_on_c,Artificial intelligence
Algorithm,depend_on_c,Abstraction (computer science)
Decision theory,depend_on_c,Algorithm
Correlation and dependence,depend_on_c,Random variable
C (programming language),depend_on_c,Arithmetic
Flow network,depend_on_c,Introduction to Algorithms
Imperative programming,depend_on_c,Computer
Index (database),depend_on_c,Computer science
Computational geometry,depend_on_c,Computer graphics
CPU cache,depend_on_c,Central processing unit
Database system,depend_on_c,Database
Concurrency control,depend_on_c,Analysis of algorithms
Data analysis,depend_on_c,Problem solving
Algorithm,depend_on_c,Mathematical induction
