A,B,result,RefD
Gravitational_acceleration,Inertial_frame_of_reference,0,0.084566033
Friction,Velocity,0,-0.285303803
Le_Sage's_theory_of_gravitation,Force,1,0.087956314
Electron,Reflection_(physics),0,-0.07230447
Temperature,Magnetism,0,-0.02775652
Electron,Kilogram,0,-0.054140521
Potential_energy,Electric_potential_energy,0,-0.097630454
Free_fall,Metre,0,0.032747065
Electromotive_force,Voltmeter,0,0.01075499
Friction,Coulomb,0,-0.008534237
Intensity_(physics),Force,1,0.129254722
Deformation_(engineering),Fatigue_(material),0,0.103599329
Wave,Electron,0,0.086974253
Work_(physics),Planet,0,0.033017188
Newton's_law_of_universal_gravitation,Velocity,0,-0.228872422
Relative_velocity,Velocity,1,0.314908426
Energy,Wavelength,0,-0.086345386
Free_fall,Planet,0,0.143473702
Telescope,Planet,0,0.013381657
Hooke's_law,Length,1,0.012652058
Position_(vector),Potential_energy,0,0.212676455
Electromagnetic_spectrum,Magnetic_field,1,0.085437596
Potential_energy,Energy,1,0.225167899
Electrostatics,Euclidean_vector,1,0.060638427
Speed,Work_(physics),0,-0.07842623
Motion_graphs_and_derivatives,Displacement_(vector),1,0.310887982
Electrostatics,Electric_potential_energy,1,0.076376662
Displacement_(vector),Electrostatics,0,-0.025882203
Force,Mechanical_energy,0,-0.111845885
Voltage,Electric_field,0,0.10659381
Electrostatics,Coulomb's_law,1,0.05228035
Gravitational_acceleration,Euclidean_vector,1,0.049149006
Crest_(physics),Frequency,0,0.529778872
Dielectric,Frequency,0,0.082963572
Electric_potential,Electroscope,0,-0.172551947
Shock_wave,Magnetic_field,0,0.051479276
Hooke's_law,Dielectric,0,-0.001244016
Physics,Motion_(physics),0,-0.245227805
Newton's_law_of_universal_gravitation,Free_fall,0,-0.16652499
Mass,Elastic_collision,0,-0.224635332
Electron,Electromagnetic_spectrum,0,-0.191091288
Acceleration,Motion_(physics),1,0.080293665
Gravity,Gravitational_field,0,-0.228862135
Light,Reflection_(physics),0,-0.147843832
Magnetism,Magnetic_field,0,0.063322773
Energy_level,Emission_spectrum,0,-0.051972576
Physics,Lever,0,-0.072303816
Resonance_(particle_physics),Scattering,0,0.032809545
Energy,Tension_(physics),0,-0.249913968
Kinetic_energy,Elastic_collision,0,-0.278160198
Wavelength,Scattering,0,-0.05820753
Capacitance,Length,0,-0.026104593
Energy_level,Absorption_spectroscopy,0,-0.043947223
Acceleration,Photoelectric_effect,0,-0.006723944
Strength_of_materials,Hardness,0,-0.147765274
Wave,Force,0,0.011157112
Electron,Contact_force,0,-0.274292045
Friction,Electron,0,0.011562852
Electromagnetic_radiation,Electric_field,1,-0.172266491
Distance,Electric_potential,0,-0.030101684
Gravity_of_Earth,Euclidean_vector,1,0.03183036
Magnetism,Le_Sage's_theory_of_gravitation,0,-0.042166098
Snell's_law,Wave,1,0.147932213
Ray_(optics),Snell's_law,0,0.082300415
Light,Mirror_image,0,-0.164044255
Displacement_(vector),Physics,1,0.366604577
Velocity,Gravity_of_Earth,0,-0.005193479
Refracting_telescope,Wave,1,0.027488972
Position_(vector),Euclidean_vector,1,0.1192897
Hooke's_law,Torque,0,0.024845615
Crest_(physics),Physics,1,0.480639768
Field_(physics),Electromotive_force,0,0.044178956
Angle_of_incidence,Total_internal_reflection,0,-0.010407714
Gravitational_acceleration,Energy,0,0.187752419
Inertial_frame_of_reference,Physics,1,0.251975772
Pigment,Color,1,-0.052163884
Magnetism,Capacitance,0,-0.173177158
Wavelength,Snell's_law,0,-0.203575209
Euclidean_vector,Position_(vector),0,-0.1192897
Rarefaction,Wave,1,0.203727208
Distance,Acceleration,0,-0.25659654
Electric_potential_energy,Force,1,0.094182203
Electric_potential_energy,Electric_potential,0,-0.20002346
Electron,Electromotive_force,0,-0.207646315
Hardness,Kilogram,0,0.000905584
Electrical_conductor,Electrical_resistance_and_conductance,0,0.062151805
Elastic_collision,Collision,1,-0.042844897
Physics,Reflection_(physics),0,-0.090715497
Newton's_law_of_universal_gravitation,Electric_field,0,-0.008869376
Emission_spectrum,Wavelength,1,0.186951837
Snell's_law,Ray_(optics),1,-0.082300415
Sound_intensity,Distance,0,0.079566745
Friction,Force,1,-0.07454983
Friction,Hardness,0,-0.034019499
Transmission_medium,Wave,1,0.015330939
Deformation_(engineering),Plasticity_(physics),0,0.06179907
Tangential_and_normal_components,Euclidean_vector,0,0.140918773
Magnetic_field,Mass,0,-0.000601935
Force,Tension_(physics),0,-0.403064058
Electron,Field_line,0,-0.146951384
Light,Photoelectric_effect,0,0.016715991
Speed,Magnetism,0,0.00384225
Energy,Elastic_collision,0,-0.237236783
Friction,Temperature,0,-0.025539499
Torque,Gravity,0,-0.008404551
Capacitor,Insulator_(electricity),0,-0.062543988
Power_(physics),Physics,1,0.283438965
Electric_current,Electromagnetic_radiation,0,0.134683455
Scalar_(mathematics),Distance,0,0.045180042
Fracture,Hardness,0,-0.046153407
Electromotive_force,Force,1,0.090726992
Magnetic_field,Wave,0,-0.076922567
Wave,Motion_(physics),0,-0.047652562
Velocity,Work_(physics),0,0.151803846
Friction,Torque,0,-0.255922286
Speed,Distance,1,0.207178237
Amplitude,Standing_wave,0,0.019260688
Electromagnetic_spectrum,Wave,1,0.048882346
Physics,Electromagnetic_radiation,0,-0.01296338
Speed,Physics,1,0.215272134
Coulomb's_law,Coulomb,0,0.046613798
Dielectric,Electromagnetic_spectrum,0,0.00644852
Electrostatics,Energy,1,0.195099666
Hooke's_law,Deformation_(engineering),1,-0.128652914
Wave,Magnet,0,-0.005624985
Energy,Creep_(deformation),0,-0.004745277
Electromotive_force,Magnet,1,-0.207219006
Electrostatics,Work_(physics),1,0.078805511
Speed,Magnet,0,-0.0221192
Electric_field,Coulomb's_law,1,-0.014481019
Frequency,Hooke's_law,0,-0.04441135
Physics,Electrical_conductor,0,-0.143004058
Wave,Photoelectric_effect,0,-0.014024132
Electroscope,Coulomb's_law,0,0.17674589
Energy,Mass,0,0.005058984
Ray_(optics),Diffraction,0,0.172211455
Frequency,Metre,0,0.021241265
Speed,Equations_of_motion,0,-0.153271408
Creep_(deformation),Deformation_(engineering),1,-0.048002072
Wavelength,Speed,0,0.002953512
Motion_(physics),Mechanical_energy,0,-0.0629329
Speed,Projectile_motion,0,-0.127519566
Wavelength,Absorption_spectroscopy,0,-0.223275658
Mass,Wavelength,0,-0.015017498
Motion_(physics),Projectile_motion,0,-0.067753723
Shock_wave,Physics,1,0.046704278
Energy,Dispersion_(optics),0,-0.025756794
Physics,Friction,0,-0.087088963
Specular_reflection,Physics,1,0.178231882
Electromagnetic_spectrum,Force,1,-0.0045652
Speed,Elastic_collision,0,-0.083776839
Projectile_motion,Position_(vector),1,-0.011176863
Electromotive_force,Electric_potential,0,-0.162371475
Mechanical_energy,Displacement_(vector),1,0.030976266
Ohm,Velocity,0,-0.02861213
Sonic_boom,Speed,0,0.004212443
Gravity,Gravitational_constant,0,0.021155989
Distance,Gravitational_constant,0,-0.032328964
Wave,Absorption_spectroscopy,0,-0.035341779
Electromagnetic_spectrum,Electromagnetic_radiation,1,0.1222114
Force,Gravity_of_Earth,0,-0.041754692
Mass,Kilogram,0,-0.05548261
Acceleration,Free_fall,0,-0.192072723
Electromotive_force,Energy,1,0.135858453
Electron,Emission_spectrum,0,-0.238859117
Electron,Capacitance,0,-0.167577044
Distance,Length,0,-0.042318614
Force,Lever,0,-0.247945116
Displacement_(vector),Acceleration,0,0.161170305
Emission_spectrum,Field_(physics),1,0.021718246
Scalar_(mathematics),Euclidean_vector,0,0.206654397
Energy,Magnet,0,-0.077440927
Magnetic_field,Electromagnetic_spectrum,0,-0.085437596
Electrostatics,Force,1,0.136559894
Interference_(wave_propagation),Geometrical_optics,0,0.014549727
Amplitude,Frequency,0,0.156587441
Specular_reflection,Ray_(optics),1,-0.005581648
Equations_of_motion,Displacement_(vector),1,-0.163591278
Relative_velocity,Physics,1,0.466849139
Voltage,Ohm,0,0.036095438
Free_fall,Normal_force,0,-0.052462501
Plane_mirror,Reflection_(physics),0,0.14698976
Physics,Transverse_wave,0,-0.048969856
Work_(physics),Resultant_force,0,-0.272138243
Electroscope,Voltage,0,0.169748018
Physics,Dielectric,0,-0.179463329
Free_fall,Euclidean_vector,1,0.048078684
Emission_spectrum,Collision,0,0.010482548
Electromotive_force,Electrical_resistance_and_conductance,0,-0.011664186
Electron,Joule,0,-0.061950335
Free_fall,Motion_(physics),1,0.039397348
Wave,Refracting_telescope,0,-0.027488972
Displacement_(vector),Equations_of_motion,0,0.163591278
Acceleration,Physics,1,0.324996794
Motion_(physics),Distance,0,0.13240299
Field_line,Coulomb's_law,0,0.073027986
Photoelectric_effect,Electroscope,0,-0.055046699
Plasticity_(physics),Elasticity_(physics),0,-0.073501387
Refraction,Ray_(optics),0,-0.204594459
Force,Motion_(physics),0,-0.144544044
Scattering,Physics,1,0.091534707
Refraction,Wave,1,0.065306007
Reflection_(physics),Physics,1,0.090715497
Creep_(deformation),Temperature,0,0.076448446
Hooke's_law,Elasticity_(physics),1,-0.038316211
Speed,Sound_intensity,0,-0.010972207
Scattering,Collision,0,-0.006964768
Equations_of_motion,Gravitational_field,0,-0.081969824
Work_(physics),Kinetic_energy,0,0.019706553
Physics,Le_Sage's_theory_of_gravitation,0,-0.200934271
Refraction,Reflection_(physics),0,-0.133847112
Kinetic_energy,Velocity,0,-0.144684271
Energy,Field_(physics),0,-0.084386858
Electron,Motion_(physics),0,-0.124315413
Speed,Field_(physics),0,0.035775392
Field_(physics),Magnetic_field,0,0.129030592
Speed,Refractive_index,0,0.0355756
Ohm,Kilogram,0,0.012255218
Physics,Crest_(physics),0,-0.480639768
Frame_of_reference,Motion_(physics),1,-0.104838805
Dielectric,Temperature,0,0.027878152
Hooke's_law,Temperature,0,0.07614613
Euclidean_vector,Projectile_motion,0,-0.032412536
Acceleration,Relative_velocity,0,-0.295646111
Euclidean_vector,Motion_graphs_and_derivatives,0,-0.108070551
Physics,Relative_velocity,0,-0.466849139
Electromagnetic_radiation,Temperature,0,0.02338673
Position_(vector),Physical_quantity,0,0.055775384
Fracture,Magnet,0,-0.00141843
Motion_(physics),Speed,0,0.144064522
Elasticity_(physics),Force,1,0.145063499
Absorption_spectroscopy,Frequency,1,0.106333028
Gravity,Acceleration,0,0.00087518
Mass,Gravitational_acceleration,0,-0.406732364
Equations_of_motion,Velocity,1,-0.055099264
Electric_current,Magnetic_field,0,0.002309204
Force,Magnetism,0,-0.054679725
Electric_potential_energy,Displacement_(vector),1,-0.002234085
Force,Gravity,0,-0.016383516
Electromagnetic_spectrum,Electric_current,1,0.08624608
Relative_velocity,Distance,1,0.241170754
Wave,Emission_spectrum,0,-0.045780227
Electrical_conductor,Physics,1,0.143004058
Joule,Potential_energy,0,0.057802387
Wave,Velocity,0,0.047698683
Emission_spectrum,Electron,1,0.238859117
Force,Normal_force,0,-0.603552892
Electric_current,Series_and_parallel_circuits,0,-0.319847668
Ray_(optics),Wavelength,0,0.246490298
Lever,Power_(physics),0,0.087188359
Transverse_wave,Wave,1,-0.000871661
Frame_of_reference,Inertial_frame_of_reference,0,-0.113095384
Refraction,Refracting_telescope,0,-0.108502642
Euclidean_vector,Work_(physics),0,-0.025945538
Intensity_(physics),Refractive_index,0,0.076375836
Electrical_polarity,Force,0,0.027125618
Electron,Scattering,0,-0.206398447
Displacement_(vector),Motion_(physics),1,0.158625314
Force,Electric_current,0,-0.027125618
Refracting_telescope,Virtual_image,0,-0.073989845
Distance,Displacement_(vector),0,-0.277320678
Electromagnetic_radiation,Physics,1,0.01296338
Joule,Kilogram,0,-0.114176477
Ray_(optics),Total_internal_reflection,0,0.124101502
Wave,Snell's_law,0,-0.147932213
Inelastic_collision,Kinetic_energy,1,0.469444889
Wave,Transmission_medium,0,-0.015330939
Geometrical_optics,Real_image,0,-0.09822137
Acceleration,Projectile_motion,0,-0.116293209
Speed,Dispersion_(optics),0,0.017916636
Light,Dispersion_(optics),0,-0.039634261
Velocity,Planet,0,0.047756141
Work_(physics),Power_(physics),0,-0.008868043
Mass,Projectile_motion,0,-0.206340689
Electrical_conductor,Insulator_(electricity),0,0.037612564
Electric_potential_energy,Electrostatics,0,-0.076376662
Friction,Potential_energy,0,-0.090484976
Hardness,Force,1,0.10770952
Electric_field,Absorption_spectroscopy,0,-0.070332315
Physics,Refraction,0,-0.065821998
Relative_velocity,Elastic_collision,0,-0.056428786
Geometrical_optics,Virtual_image,0,-0.124849272
Physics,Creep_(deformation),0,-0.025160119
Geometrical_optics,Refractive_index,0,0.164285388
Magnetic_field,Planet,0,-0.055636656
Electromagnetic_radiation,Le_Sage's_theory_of_gravitation,0,-0.077426064
Newton's_law_of_universal_gravitation,Energy,0,0.12400497
Relative_velocity,Speed,1,0.496209828
Snell's_law,Electromagnetic_radiation,0,0.045000149
Reflection_(physics),Wave,1,0.06747247
Acceleration,Tension_(physics),0,-0.259257786
Force,Strength_of_materials,0,-0.106534354
Joule,Electrostatics,0,-0.133505094
Capacitance,Planet,0,0.00461536
Magnetic_field,Metre,0,0.071982088
Snell's_law,Reflection_(physics),0,0.117527697
Voltage,Hertz,0,-0.005856024
Potential_energy,Velocity,0,-0.173798565
Hooke's_law,Physics,1,0.195578607
Light,Transverse_wave,0,-0.029758887
Electrical_resistance_and_conductance,Length,0,0.040204317
Interference_(wave_propagation),Laser,0,0.076756238
Energy,Electron,0,-0.01558891
Wave,Hertz,0,0.011923391
Euclidean_vector,Field_(physics),0,-0.094423063
Projectile_motion,Free_fall,0,-0.007851581
Photoelectric_effect,Amplitude,0,-0.010289425
Electrostatics,Position_(vector),1,0.008137961
Shock_wave,Rarefaction,0,-0.065338902
Emission_spectrum,Energy,1,0.110102551
Magnet,Temperature,0,0.031220125
Elasticity_(physics),Temperature,0,0.102454912
Wave,Crest_(physics),0,-0.489419731
Capacitance,Potential_energy,0,0.012294265
Rarefaction,Mass,0,0.05367644
Collision,Velocity,0,0.169086092
Light,Optical_microscope,0,-0.035806147
Force,Power_(physics),0,-0.293827545
Potential_energy,Gravitational_field,0,-0.116645325
Speed,Position_(vector),0,-0.29296193
Physics,Plasticity_(physics),0,-0.130285945
Gravity_of_Earth,Velocity,1,0.005193479
Hooke's_law,Kilogram,0,0.042453897
Ray_(optics),Specular_reflection,0,0.005581648
Inertial_frame_of_reference,Force,0,0.157685229
Torque,Velocity,0,-0.052955723
Friction,Work_(physics),0,-0.146681066
Motion_graphs_and_derivatives,Distance,1,0.318245097
Diffraction,Refractive_index,0,0.009688799
Motion_(physics),Doppler_effect,0,0.004281025
Free_fall,Velocity,1,0.060684686
Refractive_index,Electromagnetic_radiation,0,0.10028678
Ohm,Metre,0,0.277844548
Electric_potential_energy,Voltage,0,-0.124532244
Magnetic_field,Electric_field,0,-0.160678937
Distance,Le_Sage's_theory_of_gravitation,0,-0.021104751
Dielectric,Specular_reflection,0,-0.031505298
Magnetic_field,Mechanical_energy,0,-0.067885645
Mechanical_energy,Physics,1,0.247062948
Physics,Sound_intensity,0,-0.048508488
Mass,Field_(physics),0,-0.083721662
Frequency,Wavelength,0,-0.237309543
Position_(vector),Mass,0,0.315422018
Projectile_motion,Physics,1,0.21709077
Torque,Power_(physics),0,-0.025497812
Electromagnetic_radiation,Coulomb's_law,1,-0.267145579
Interference_(wave_propagation),Kilogram,0,0.007421755
Wave,Rarefaction,0,-0.203727208
Amplitude,Electric_field,0,0.118191634
Angle_of_incidence,Specular_reflection,0,-0.066088581
Electromagnetic_radiation,Electric_current,1,-0.134683455
Position_(vector),Displacement_(vector),0,0.211204017
Energy,Photoelectric_effect,0,-0.053578833
Gravitational_acceleration,Speed,1,0.087333273
Position_(vector),Distance,0,0.224325595
Hooke's_law,Creep_(deformation),0,0.025340685
Absorption_spectroscopy,Length,0,0.007834814
Kinetic_energy,Inelastic_collision,0,-0.469444889
Velocity,Gravitational_acceleration,0,-0.139925916
Inertial_frame_of_reference,Elastic_collision,0,-0.127483656
Physics,Frame_of_reference,0,-0.242937329
Magnet,Field_line,0,0.031780302
Hooke's_law,Amplitude,0,0.00798881
Coulomb's_law,Electric_potential,0,-0.129862183
Physics,Elasticity_(physics),0,-0.174934473
Ohm's_law,Series_and_parallel_circuits,0,-0.178122955
Mass,Mechanical_energy,0,-0.404236255
Field_line,Mass,0,0.115611513
Telescope,Electromagnetic_spectrum,0,0.089341473
Newton's_laws_of_motion,Motion_(physics),1,-0.233305879
Refractive_index,Optical_microscope,0,-0.070414387
Inertial_frame_of_reference,Distance,1,0.078553703
Mass,Free_fall,0,-0.241077338
Electric_current,Electromagnetic_spectrum,0,-0.08624608
Displacement_(vector),Motion_graphs_and_derivatives,0,-0.310887982
Collision,Inelastic_collision,0,-0.135385891
Motion_(physics),Relative_velocity,0,-0.348869098
Electromagnetic_radiation,Voltage,0,-0.322908556
Photoelectric_effect,Physics,1,0.017849645
Wave,Wavelength,0,0.067539727
Magnet,Magnetism,0,0.232175974
Temperature,Force,0,0.019685779
Acceleration,Potential_energy,0,0.171491292
Electrical_resistance_and_conductance,Temperature,0,0.10609791
Light,Electromagnetic_spectrum,0,-0.180218376
Shock_wave,Temperature,0,0.132688011
Physics,Potential_energy,0,-0.213554479
Refractive_index,Transverse_wave,0,-0.007330898
Refractive_index,Real_image,0,-0.134255279
Frequency,Absorption_spectroscopy,0,-0.106333028
Field_(physics),Gravitational_field,0,-0.036871127
Wave,Gravitational_field,0,-0.050121685
Dielectric,Insulator_(electricity),1,0.229285193
Speed,Energy,0,0.168709772
Potential_energy,Physics,1,0.213554479
Electric_field,Electromagnetic_radiation,0,0.172266491
Contact_force,Friction,0,0.282120564
Electric_potential,Displacement_(vector),1,0.016981827
Electromagnetic_spectrum,Field_(physics),1,-0.024942919
Sonic_boom,Shock_wave,0,0.099100045
Physics,Photoelectric_effect,0,-0.017849645
Specular_reflection,Distance,0,0.019873897
Le_Sage's_theory_of_gravitation,Motion_(physics),1,0.039207294
Capacitance,Electric_charge,1,0.126966996
Energy,Distance,0,-0.008003125
Energy,Gravitational_field,0,-0.337567163
Energy,Refraction,0,-0.046402124
Refractive_index,Dispersion_(optics),0,-0.272874209
Electric_field,Energy,1,0.140501997
Non-inertial_reference_frame,Force,0,0.428104735
Electromagnetic_spectrum,Energy,1,0.108991393
Electric_potential,Electric_field,1,0.16294287
Euclidean_vector,Scalar_(mathematics),0,-0.206654397
Voltage,Energy,0,0.150112856
Coulomb's_law,Electromagnetic_radiation,0,0.267145579
Electric_field,Distance,0,0.02695965
Speed,Temperature,0,0.00586187
Distance,Potential_energy,0,-0.057528506
Speed,Relative_velocity,0,-0.496209828
Emission_spectrum,Force,1,0.028991827
Electromagnetic_radiation,Energy_level,0,-0.055401083
Electric_potential,Euclidean_vector,1,0.062843746
Tension_(physics),Potential_energy,0,0.13615757
Le_Sage's_theory_of_gravitation,Planet,0,0.070862294
Voltage,Ohm's_law,0,0.069587374
Lever,Work_(physics),0,0.119863301
Work_(physics),Mechanical_energy,0,-0.19289653
Work_(physics),Length,0,0.006596525
Amplitude,Geometrical_optics,0,-0.087847185
Hooke's_law,Tension_(physics),0,-0.161338609
Field_line,Gravitational_field,0,0.097126903
Magnetism,Voltage,0,-0.198429736
Photoelectric_effect,Electromagnetic_spectrum,0,-0.047366344
Light,Total_internal_reflection,0,-0.172010772
Electromagnetic_radiation,Frequency,0,0.08722699
Electrostatics,Coulomb,0,0.174515196
Electrical_conductor,Capacitance,0,-0.004190412
Wavelength,Standing_wave,0,-0.040826573
Force,Coulomb,0,-0.102820551
Gravitational_field,Force,1,0.308803706
Wave,Specular_reflection,0,-0.059131902
Gravitational_acceleration,Acceleration,1,0.224119609
Speed,Doppler_effect,0,0.015400269
Direction_(geometry),Distance,0,0.224325595
Physics,Electrostatics,0,-0.283913129
Physics,Magnetism,0,-0.102531364
Wavelength,Emission_spectrum,0,-0.186951837
Magnetic_field,Equations_of_motion,0,-0.082365352
Frequency,Emission_spectrum,0,-0.114907343
Elasticity_(physics),Potential_energy,0,-0.002608372
Electric_potential,Potential_energy,1,0.047119896
Le_Sage's_theory_of_gravitation,Temperature,0,0.043129373
Laser,Physics,0,0.029164134
Physics,Normal_force,0,-0.329711662
Electron,Velocity,0,-0.037381524
Direction_(geometry),Euclidean_vector,0,0.1192897
Electric_current,Insulator_(electricity),0,-0.072463673
Physics,Equations_of_motion,0,-0.347131796
Acceleration,Normal_force,0,-0.283761934
Strength_of_materials,Physics,1,0.033365591
Motion_(physics),Electric_potential,0,-0.014578623
Work_(physics),Kilogram,0,0.200957744
Collision,Elastic_collision,0,0.042844897
Potential_energy,Kinetic_energy,0,-0.031556831
Physics,Newton's_laws_of_motion,0,0.065289149
Mechanical_energy,Velocity,1,0.047366918
Capacitance,Force,0,0.059030824
Speed,Mechanical_energy,0,-0.061589655
Electromotive_force,Field_(physics),1,-0.044178956
Scattering,Energy,0,0.10308071
Field_line,Velocity,0,0.225300845
Physics,Strength_of_materials,0,-0.033365591
Interference_(wave_propagation),Length,0,0.023814079
Fatigue_(material),Strength_of_materials,0,-0.091792579
Lever,Distance,0,0.017996741
Electromagnetic_radiation,Field_(physics),1,-0.065605921
Voltage,Electron,0,0.193239836
Distance,Work_(physics),0,-0.114494121
Refraction,Refractive_index,0,0.104350345
Wavelength,Amplitude,0,-0.095678254
Elasticity_(physics),Fatigue_(material),0,0.057786187
Coulomb's_law,Force,0,0.124341526
Potential_energy,Elastic_collision,0,-0.227753379
Elastic_collision,Speed,1,0.083776839
Newton's_law_of_universal_gravitation,Coulomb's_law,0,-0.054787703
Joule,Voltage,0,-0.145428107
Relative_velocity,Motion_(physics),1,0.348869098
Electromagnetic_spectrum,Length,0,-0.041250157
Electric_potential,Mass,0,0.105212936
Free_fall,Force,1,0.1748612
Pigment,Subtractive_color,0,-0.182020504
Gravitational_field,Gravity,1,0.228862135
Strength_of_materials,Fracture,1,0.135671624
Collision,Distance,0,0.015024154
Wave,Speed,0,0.005417498
Electric_potential_energy,Coulomb's_law,1,-0.056093334
Electric_potential,Electron,0,0.258972694
Mass,Planet,0,-0.131367037
Electric_potential_energy,Euclidean_vector,1,0.038249651
Refractive_index,Length,0,-0.057330924
Electric_potential,Electric_potential_energy,1,0.20002346
Gravity_of_Earth,Mass,1,0.114866503
Dielectric,Dispersion_(optics),0,0.017209261
Acceleration,Distance,1,0.25659654
Crest_(physics),Wave,1,0.489419731
Wave,Sonic_boom,0,-0.015494199
Diffraction,Electron,0,0.105292343
Displacement_(vector),Euclidean_vector,1,0.04556635
Field_line,Capacitance,0,0.085489333
Displacement_(vector),Electric_potential_energy,0,0.002234085
Stiffness,Physics,1,0.121043324
Geometrical_optics,Diffraction,0,0.146296992
Mass,Coulomb,0,-0.169124341
Collision,Physics,1,0.180182208
Magnetism,Energy,0,0.057118306
Refractive_index,Energy,0,0.055777824
Shock_wave,Speed,1,0.010196681
Position_(vector),Motion_graphs_and_derivatives,0,-0.013640658
Gravity,Normal_force,0,-0.239559127
Equations_of_motion,Speed,1,0.153271408
Newton's_laws_of_motion,Kilogram,0,-0.02569051
Dispersion_(optics),Wave,1,-0.080024055
Physics,Inelastic_collision,0,-0.284060666
Newton's_laws_of_motion,Force,1,-0.152744917
Physics,Gravitational_constant,0,-0.142094609
Plasticity_(physics),Fatigue_(material),0,0.095924758
Friction,Mechanical_energy,0,-0.119318016
Motion_(physics),Gravity,0,0.074508273
Normal_force,Contact_force,1,-0.264541338
Electrostatics,Displacement_(vector),1,0.025882203
Free_fall,Distance,1,0.044140792
Refractive_index,Total_internal_reflection,0,-0.149481417
Voltage,Potential_energy,0,0.067750213
Wave,Equations_of_motion,0,-0.055430597
Huygens–Fresnel_principle,Frequency,0,0.106619748
Newton's_law_of_universal_gravitation,Mass,0,0.051791014
Snell's_law,Length,0,-0.007109013
Electric_field,Potential_energy,0,-0.016721014
Electron,Energy,0,0.01558891
Electromagnetic_radiation,Electromagnetic_spectrum,0,-0.1222114
Acceleration,Kilogram,0,0.231580396
Physics,Magnetic_field,0,-0.139750976
Motion_(physics),Field_(physics),0,0.030572162
Acceleration,Gravitational_acceleration,0,-0.224119609
Acceleration,Magnetic_field,0,0.054414687
Plane_mirror,Ray_(optics),0,0.186529184
Motion_(physics),Electric_potential_energy,0,-0.026331971
Hardness,Stiffness,0,0.001830254
Electron,Photoelectric_effect,0,-0.144990482
Electrostatics,Physics,1,0.283913129
Gravitational_acceleration,Potential_energy,0,0.132947641
Non-inertial_reference_frame,Inertial_frame_of_reference,0,0.272725802
Light,Metre,0,-0.007455155
Force,Equations_of_motion,0,-0.197478247
Hertz,Wavelength,0,0.012934793
Huygens–Fresnel_principle,Wavelength,0,0.089529444
Electron,Magnet,0,-0.157534014
Doppler_effect,Motion_(physics),1,-0.004281025
Energy,Hooke's_law,0,-0.073527486
Gravity_of_Earth,Speed,1,0.033963986
Friction,Free_body_diagram,0,-0.265583783
Electron,Inelastic_collision,0,-0.248147084
Emission_spectrum,Mass,0,0.039095262
Hardness,Strength_of_materials,1,0.147765274
Refractive_index,Physics,1,0.113508651
Dispersion_(optics),Velocity,0,-0.002326779
Hooke's_law,Energy,0,0.073527486
Angle_of_incidence,Plane_mirror,0,-0.077898139
Amplitude,Electric_current,0,0.175440285
Euclidean_vector,Equations_of_motion,0,-0.05822089
Physics,Tension_(physics),0,-0.288222532
Free_fall,Speed,1,0.158747156
Gravity_of_Earth,Non-inertial_reference_frame,0,-0.036938883
Force,Electric_potential,0,-0.163155731
Motion_(physics),Refractive_index,0,0.013299641
Elastic_collision,Potential_energy,0,0.227753379
Voltage,Electrostatics,0,0.069709375
Magnetic_field,Electrostatics,0,-0.231754662
Electron,Electrical_resistance_and_conductance,0,-0.191856875
Hertz,Frequency,1,0.102655223
Displacement_(vector),Mechanical_energy,0,-0.030976266
Energy,Electric_field,0,-0.140501997
Wave,Scattering,0,-0.044150132
Potential_energy,Force,1,0.078337048
Mass,Physics,1,0.116557121
Magnetic_field,Emission_spectrum,0,-0.093150528
Speed,Gravitational_field,0,-0.186954516
Mirror_image,Plane_mirror,1,-0.004974352
Normal_force,Friction,0,0.238328776
Physics,Sonic_boom,0,-0.002651399
Electric_field,Electroscope,0,-0.207848067
Dielectric,Torque,0,0.034411728
Friction,Lever,0,-0.198162629
Refraction,Diffraction,0,0.038852253
Physics,Dispersion_(optics),0,-0.042269513
Equations_of_motion,Gravity,0,0.021317404
Hardness,Fracture,1,0.046153407
Electrical_resistance_and_conductance,Joule,0,0.105861731
Plane_mirror,Mirror_image,0,0.004974352
Scalar_multiplication,Position_(vector),0,-0.02944954
Field_(physics),Electric_field,0,0.0852472
Ohm's_law,Magnetic_field,0,0.139473539
Energy,Length,0,-0.117172723
Electromagnetic_spectrum,Frequency,1,0.261080878
Potential_energy,Length,0,-0.008526405
Elastic_collision,Motion_(physics),1,0.139834509
Euclidean_vector,Velocity,0,-0.002725635
Hertz,Electromagnetic_radiation,0,0.052068096
Motion_(physics),Motion_graphs_and_derivatives,0,-0.224095942
Electron,Electrical_polarity,0,-0.248175656
Electric_field,Field_(physics),1,-0.0852472
Position_(vector),Work_(physics),0,0.284070918
Electromagnetic_radiation,Absorption_spectroscopy,0,-0.159260161
Motion_(physics),Potential_energy,0,0.101902526
Interference_(wave_propagation),Optical_microscope,0,-0.000693471
Light,Geometrical_optics,0,-0.189643402
Potential_energy,Position_(vector),1,-0.212676455
Speed,Inertial_frame_of_reference,0,-0.095224712
Curved_mirror,Laser,0,0.090637932
Potential_energy,Motion_(physics),1,-0.101902526
Emission_spectrum,Absorption_spectroscopy,0,-0.310223491
Distance,Projectile_motion,0,-0.098416051
Photoelectric_effect,Length,0,-0.031220992
Photoelectric_effect,Frequency,0,0.016977917
Transverse_wave,Equations_of_motion,0,0.005343425
Acceleration,Friction,0,0.303171475
