A,B,result,RefD
E_(mathematical_constant),Multiplicative_inverse,0,-0.008528872
Square_root,Square_(algebra),1,-0.097316982
Descartes'_rule_of_signs,Polynomial,1,0.280015505
Rational_function,Mathematics,1,0.417514734
Number,Factorization,0,-0.110160607
Analytic_geometry,Plane_(geometry),1,0.01975758
Degree_of_a_polynomial,Multiplicative_inverse,0,0.055551814
Square_matrix,Determinant,0,0.407546748
Line_(geometry),Edge_(geometry),0,-0.041508121
Multiplication,Real_line,0,-0.040390673
Equation,Quadratic_equation,0,0.007843516
Integer,Set_(mathematics),0,-0.083175772
Polynomial,Binomial_coefficient,0,-0.083128754
Quadratic_equation,Analytic_geometry,0,-0.013767728
Binomial_theorem,Polynomial,1,0.089571675
Synthetic_division,Polynomial_long_division,1,0.183644087
Function_(mathematics),Quadratic_function,0,-0.236447227
Function_(mathematics),Real_number,0,0.19096331
Circle,Circular_sector,0,-0.21095936
Cone,Eccentricity_(mathematics),0,0.000516865
Multiplication,Homogeneous_polynomial,0,-0.091463152
Linear_equation,Complex_number,0,0.36069239
Geometry,Cartesian_coordinate_system,0,-0.143146085
Matrix_(mathematics),Identity_matrix,0,-0.621290426
Quadratic_equation,Number,1,-0.016816428
Union_(set_theory),Distributive_property,0,-0.158524398
Square_root,Complex_number,0,0.172545828
Linear_equation,Equality_(mathematics),1,0.011256594
Geometry,Orientation_(geometry),0,-0.326751895
Number,Algebraic_equation,0,-0.116433398
Determinant,Matrix_(mathematics),1,0.087407774
Line_(geometry),Equation,0,-0.070157609
Mathematics,Chord_(geometry),0,-0.184165369
Range_(statistics),Graph_of_a_function,0,0.006966563
Mathematics,Trigonometric_substitution,0,-0.390004524
Geometry,Quadrant_(plane_geometry),0,-0.224531786
Mathematics,Cartesian_coordinate_system,0,-0.333970749
Square_root,Pythagorean_theorem,0,0.089777769
Focus_(geometry),Geometry,1,0.285340884
Minor_(linear_algebra),Square_matrix,1,-0.2287225
Exponential_function,Function_(mathematics),1,0.196084055
Common_logarithm,Multiplication,1,0.12033732
Algebraic_equation,Equation,1,0.140782555
Quadratic_equation,Graph_of_a_function,0,0.142105008
Multiplication,Binary_logarithm,0,-0.052590261
Inverse_trigonometric_functions,Mathematics,1,0.362821331
Equality_(mathematics),Equation,0,-0.048963031
Geometry,Circle,0,-0.169136381
Trigonometric_substitution,Trigonometric_functions,1,-0.041677763
Line_segment,Polygon,0,0.197222071
Angle,Degree_(angle),0,0.067629216
Multiplication,Even_and_odd_functions,0,-0.090549655
Orientation_(geometry),Plane_(geometry),1,0.048942334
Curve,Mathematics,1,0.383575045
Quadratic_equation,Mathematics,1,0.381176578
Mathematics,Law_of_sines,0,-0.205510946
Limit_of_a_function,Limit_(mathematics),1,0.101582216
Perpendicular,Mathematics,1,0.282246011
Number,Binary_number,0,0.015108263
Complex_number,Natural_number,0,-0.045045673
Imaginary_number,Complex_number,1,0.529882212
Logarithm,Natural_number,0,0.049811236
Law_of_sines,Polygon,1,0.065166875
Elementary_matrix,Matrix_(mathematics),1,0.721871048
Polygon,Right_triangle,0,-0.169900777
Multiplicative_inverse,Number,1,0.01518464
Exponentiation,Real_number,0,0.11158718
Arithmetic,Multiplication,0,0.044742814
Binary_logarithm,Common_logarithm,0,-0.04069405
Inverse_trigonometric_functions,Trigonometric_functions,1,0.073110008
Conic_section,Geometry,1,0.124146603
Polygon,Line_segment,1,-0.197222071
Number,Algebraic_expression,0,-0.176044782
Complex_plane,Mathematics,1,0.512738673
Integer,Division_(mathematics),0,-0.368268545
Analytic_geometry,Number,1,-0.002019747
Polynomial,Quadratic_function,0,-0.292448749
Base_(exponentiation),Arithmetic,1,0.190697819
Linear_function,Analytic_geometry,0,0.002637946
Symmetry,Geometry,0,0.075739619
Line_segment,Semi-major_axis,0,-0.025489736
Arithmetic,Exponentiation,0,0.077916271
Equation,Number,1,0.062917535
Origin_(mathematics),Geometry,1,0.216180619
Equation,Function_(mathematics),0,0.236417518
Addition,Circle,0,-0.009578508
Secant_line,Slope,0,0.044438015
Linear_function,Matrix_(mathematics),0,0.080769784
Zero_of_a_function,Domain_of_a_function,1,0.208705188
Determinant,Parity_(mathematics),0,-0.011586429
Range_(statistics),Limit_of_a_sequence,0,-0.005168136
Conic_section,Line_(geometry),1,0.041645663
Product_(mathematics),Product_topology,0,0.064708099
Line_segment,Geometry,1,0.284836836
Real_number,Limit_of_a_sequence,0,-0.242433358
Partial_fraction_decomposition,Factorization,1,0.075045872
Summation,Mathematics,1,0.509298183
Curve,Circular_sector,0,-0.025549659
Circle,Curve,1,-0.011456721
Force,Change_of_variables,0,-0.068652111
Linear_equation,Linear_inequality,0,-0.078336765
Coordinate_system,Equation,0,0.037226861
Eccentricity_(mathematics),Mathematics,1,0.089500477
Equation,Geometry,0,0.156039474
Law_of_sines,Trigonometry,1,0.024848176
Mathematics,Addition,0,-0.243885876
Inequality_(mathematics),Equation,1,0.011086056
Perpendicular,Pythagorean_theorem,0,0.112909645
Line_(geometry),Cartesian_coordinate_system,0,-0.036288121
Transformation_(function),Function_(mathematics),1,0.377161146
Product_(mathematics),Cross_product,0,0.169005343
Associative_property,Addition,0,0.110055915
Matrix_multiplication,Arithmetic,1,0.021352116
Spherical_law_of_cosines,Mathematics,1,0.324773354
Matrix_multiplication,Vector_(mathematics_and_physics),0,-0.011965177
Number,Rational_number,0,0.112852224
Function_(mathematics),Piecewise,0,-0.316057986
Operation_(mathematics),Mathematics,1,0.528345099
Line_(geometry),Real_line,0,-0.064794316
Descartes'_rule_of_signs,Arithmetic,1,0.054818438
Mathematics,Triangle,0,-0.112752203
Number,Integer,0,0.285526844
Function_composition,Even_and_odd_functions,0,-0.09021998
Right_triangle,Polygon,1,0.169900777
Number,Rotation_of_axes,0,-0.050369761
Multiplication,Algebraic_expression,0,-0.322284477
Range_(statistics),Domain_of_a_function,0,0.009017945
Cross_product,Mathematics,1,0.416760015
Polynomial,Arithmetic,1,-0.006445986
Linear_inequality,Equality_(mathematics),1,0.036504937
Integer,Natural_number,0,-0.056007893
Sine,Trigonometry,1,0.254868107
Determinant,Square_matrix,1,-0.407546748
Coproduct,Mathematics,1,0.678077648
Exponential_growth,Common_logarithm,0,-0.078225643
Mathematics,Continuous_function,0,-0.401133802
Pythagorean_theorem,Geometry,1,0.122877625
Line_segment,Radius,0,-0.049627081
Angle,Rectangle,0,-0.153710124
Binomial_coefficient,Real_number,0,0.125832015
Mathematics,Eccentricity_(mathematics),0,-0.089500477
Real_number,Real_line,0,-0.502009471
Trigonometric_substitution,Trigonometry,1,-0.014857762
Line_(geometry),Sine_wave,0,-0.006919984
Logarithm,Base_(exponentiation),1,-0.42255617
Polynomial,Subtraction,0,-0.022798135
Plane_(geometry),Polar_coordinate_system,0,-0.031827895
Line¨Cline_intersection,Point_(geometry),1,0.0
Multiplication,Real_number,0,0.241111498
Binomial_heap,Summation,0,-0.00714704
Multiplication,Scientific_notation,0,0.033486183
Partial_fraction_decomposition,Number,1,0.090426093
Sine_wave,Trigonometry,1,-0.00936884
Arithmetic,Descartes'_rule_of_signs,0,-0.054818438
Quadratic_formula,Real_number,0,0.298727239
Function_(mathematics),Monotonic_function,0,-0.160377576
Mathematics,Graph_of_a_function,0,-0.270530102
System_of_linear_equations,Linear_equation,1,0.028264644
Equation,Simultaneous_equations,0,0.008542963
Point_(geometry),Right_triangle,0,0.020230005
Derivative,Vector_(mathematics_and_physics),0,-0.113006066
Zero_of_a_function,Mathematics,1,0.488765725
Zero_of_a_function,Multiplicative_inverse,0,0.013300573
Number,Simultaneous_equations,0,0.0
Geometry,Analytic_geometry,0,-0.171484
Monomial,Binomial_heap,0,-0.010484708
Mathematical_induction,Mathematics,1,0.336770706
Integer,Polynomial,0,-0.236859243
Base_(exponentiation),Calculus,0,0.148033922
Interval_(mathematics),Real_number,0,0.202971694
Partial_fraction_decomposition,Integer,1,0.239341861
Trigonometry,Trigonometric_functions,0,-0.095481688
Pythagorean_theorem,Rational_number,0,0.007834106
System_of_linear_equations,Equation,1,-0.010386007
Arithmetic,Empty_sum,0,-0.196608658
Right_triangle,Mathematics,1,0.105437993
Arithmetic,Factorization,0,-0.02780348
Angle,Triangle,0,-0.100715914
Mathematics,Piecewise,0,-0.555850384
Exponentiation,Exponential_growth,0,-0.281791044
Square_root,Cartesian_coordinate_system,0,0.026710495
Number,Empty_sum,0,-0.311903482
Scalar_multiplication,Mathematics,1,0.536345238
Mathematics,Synthetic_division,0,-0.370981733
Division_(mathematics),Division_by_zero,0,-0.01927104
Cartesian_coordinate_system,Coordinate_system,1,-0.021398193
Mathematics,Simultaneous_equations,0,-0.021031991
Perpendicular,Cone,0,-0.061464679
Logarithm,Number,1,0.001893445
Real_number,System_of_linear_equations,0,-0.334688332
Mathematics,Calculus,0,-0.212358884
Law_of_sines,Area,0,0.04122088
Mathematics,Limit_(mathematics),0,-0.531960622
Circle,Analytic_geometry,0,-0.08762434
Polynomial,Monomial,0,-0.363387753
Constant_function,Linear_function,0,0.020395319
E_(mathematical_constant),Real_number,0,0.240443225
Integer,Binomial_coefficient,0,-0.193701526
Number,Quadratic_formula,0,-0.051012993
Mathematics,Cylinder_(geometry),0,-0.317638701
Logarithm,Scientific_notation,0,-0.024139291
Mathematics,Rational_function,0,-0.417514734
Number,Linear_inequality,0,-0.07032295
Geometry,Parallel_(geometry),0,-0.145882103
Set_(mathematics),Rational_number,0,-0.134668775
Natural_number,Negative_number,0,-0.242128327
Addition,Binomial_theorem,0,-0.01590011
Position_(vector),Real_number,0,0.132335568
Equation,Quadratic_formula,0,-0.09793839
Scalar_multiplication,Addition,0,0.10209934
Asymptote,Vertical_line_test,0,-0.119069363
Geometry,Trigonometric_tables,0,-0.135460521
Imaginary_number,Number,1,0.351455384
Cartesian_coordinate_system,Perpendicular,1,0.007941759
Square_root,Function_(mathematics),0,0.062709336
Graph_of_a_function,Mathematics,1,0.270530102
Pythagorean_theorem,Sine,0,-0.269837088
Complex_number,Zero_of_a_function,0,-0.160448097
Line_(geometry),Unit_circle,0,-0.119037872
Mathematics,Injective_function,0,-0.418576086
Algebra,Mathematics,1,0.424223404
Function_(mathematics),Inverse_trigonometric_functions,0,-0.159803244
Polynomial,Function_composition,0,-0.133580928
Circular_sector,Area,0,0.074296601
Addition,Degree_of_a_polynomial,0,-0.102423237
Slope,Mathematics,1,0.411260585
Line_(geometry),Cone,0,-0.114826748
Linear_equation,Slope,0,0.08347487
Line_(geometry),Circular_sector,0,-0.022994787
Equation,Real_number,0,0.364747336
Continuous_function,Mathematics,1,0.401133802
Natural_logarithm,E_(mathematical_constant),1,0.080853337
Maxima_and_minima,Injective_function,0,0.049112561
Interval_(mathematics),Empty_set,0,0.116719986
Sine,Sine_wave,0,-0.002011752
Triangle,Law_of_sines,0,-0.087860996
Range_(statistics),Inverse_trigonometric_functions,0,-0.005126208
Linear_function,Linear_inequality,0,-0.11993749
Real_number,Complex_conjugate,0,-0.509423708
Number,E_(mathematical_constant),0,0.052183053
Mathematics,Image_(mathematics),0,-0.580882534
Product_topology,Number,1,0.024696461
Matrix_ring,Mathematics,1,0.559718882
Addition,Scientific_notation,0,-0.013486598
Polar_coordinate_system,Number,1,-0.006992081
Piecewise,Inverse_function,0,0.077036205
Mathematics,Exponential_function,0,-0.446016341
Focus_(geometry),Mathematics,1,0.32535752
Number,Analytic_geometry,0,0.002019747
Cone,Conic_section,0,0.112795505
Degree_(angle),Angle,1,-0.067629216
Associative_property,Algebraic_expression,0,-0.067931654
Open_set,Interval_(mathematics),0,0.040210691
Division_(mathematics),Partial_fraction_decomposition,0,-0.030111257
Exponentiation,Scientific_notation,0,-0.018506506
Geometric_series,Calculus,1,0.276607346
Rationalisation_(mathematics),Complex_number,0,0.388132137
Multiplication,Arithmetic,1,-0.044742814
Mathematics,Trigonometric_functions,0,-0.282483999
Hyperbola,Cone,0,-0.046281516
Arithmetic,Exponential_function,0,0.016880202
Exponential_growth,Exponentiation,1,0.281791044
Degree_of_a_polynomial,Polynomial_long_division,0,-0.101727163
Image_(mathematics),Function_(mathematics),1,0.081068279
Multiplication,Logarithm,0,0.111410061
Floor_and_ceiling_functions,Scientific_notation,0,0.048565361
Unit_circle,Pythagorean_theorem,0,0.3811596
Sine,Identity_(mathematics),0,0.04197482
Exponentiation,Multiplication,1,-0.107470827
Rational_number,Sine,0,-0.130293403
Binomial_theorem,Binomial_heap,1,-0.010484708
Number,Degree_of_a_polynomial,0,-0.031295988
Mathematical_induction,Mathematical_proof,1,0.018715347
Right_triangle,Angle,1,0.12943796
Linear_equation,System_of_linear_equations,0,-0.028264644
System_of_linear_equations,Geometry,1,0.146891238
Polynomial,Synthetic_division,0,-0.478075681
Set_(mathematics),Empty_set,0,-0.092607362
Pythagorean_theorem,Pythagorean_trigonometric_identity,0,-0.191558091
Binomial_theorem,Real_number,0,0.223926503
Set_(mathematics),Real_number,0,-0.04343073
Number,Synthetic_division,0,-0.063659576
Area,Geometry,0,0.031845985
Mathematics,Expression_(mathematics),0,-0.367491185
Angle,Right_angle,0,-0.411635253
Associative_property,Function_(mathematics),0,0.253199484
Partial_fraction_decomposition,Polynomial_long_division,0,0.123113652
Logarithm,Multiplicative_inverse,0,-0.025932817
Geometry,Vertical_line_test,0,0.0
Base_(exponentiation),Nth_root,0,0.411935466
Square_root,Number,1,-0.01595345
Linear_function,Real_number,0,0.325260436
Slope,Line_(geometry),1,0.031768993
Matrix_ring,Addition,1,0.062196403
Complex_number,Subtraction,0,-0.301040208
Mathematics,Quadratic_function,0,-0.44054221
Function_(mathematics),Natural_logarithm,0,-0.196315827
Multiplication,Minor_(linear_algebra),0,-0.113194537
Logarithm,Natural_logarithm,0,0.008738336
Coordinate_system,Polar_coordinate_system,0,-0.071710706
Law_of_sines,Trigonometric_functions,0,-0.041409318
Fundamental_theorem_of_algebra,Equality_(mathematics),1,-0.008864345
Geometry,Circular_sector,0,-0.11910926
Algebraic_expression,Division_(mathematics),0,0.232353944
Rotation_of_axes,Coordinate_system,1,0.167344642
Natural_number,Empty_set,0,-0.196238232
Factorization,Real_number,0,0.335599918
Complex_number,Negative_number,0,-0.317160548
Polynomial_long_division,Addition,1,0.087032014
Elementary_matrix,Identity_matrix,1,0.060531056
Line_(geometry),Circular_motion,0,-0.024917352
Multiplication,Integer,0,0.270998763
Sine,Geometry,1,0.133903656
Circle,Conic_section,0,-0.123220075
Analytic_geometry,Perpendicular,1,-0.026363852
Spherical_law_of_cosines,Trigonometry,1,0.22477161
Geometry,Ellipse,0,-0.104741735
Set-builder_notation,Set_(mathematics),1,0.385450628
Spherical_law_of_cosines,Triangle,0,0.058037765
Range_(statistics),Limit_(mathematics),0,0.011203397
Angle,Law_of_sines,0,-0.542291287
Square_root,Quadratic_function,0,-0.153993304
Equation,Analytic_geometry,0,0.053885336
Simple_harmonic_motion,Sine_wave,0,-0.017550388
Linear_function,Derivative,0,0.313499315
Sine_wave,Curve,1,-0.000723139
Exponentiation,Logarithm,0,-0.030026137
Addition,Negative_number,0,-0.05830938
Geometry,Conic_section,0,-0.124146603
Equation,System_of_linear_equations,0,0.010386007
Equation,Inequality_(mathematics),0,-0.011086056
Equality_(mathematics),Fundamental_theorem_of_algebra,0,0.008864345
Open_set,Real_number,0,0.227717797
Right_triangle,Line_segment,1,0.055378234
Logarithm,Identity_(mathematics),0,-0.071779914
Unit_circle,Geometry,1,0.209954239
Set_(mathematics),Open_set,0,-0.245246798
Matrix_(mathematics),Determinant,0,-0.087407774
Constant_function,Degree_of_a_polynomial,0,-0.118570455
Natural_number,Geometry,0,0.015830314
Empty_sum,Summation,1,0.105670072
Cone,Circle,1,0.180311429
Function_(mathematics),Mathematics,1,0.378416831
Geometry,Pythagorean_theorem,0,-0.122877625
Mathematics,Triangular_matrix,0,-0.395273096
Arithmetic,Mathematics,1,0.294109094
Empty_sum,Addition,1,0.580827703
Limit_(mathematics),Limit_of_a_function,0,-0.101582216
Mathematics,Periodic_function,0,-0.488908782
Quadratic_function,Empty_set,0,0.045418633
Pythagorean_trigonometric_identity,Trigonometry,1,0.19404695
Natural_number,Function_(mathematics),0,-0.031673327
Determinant,Elementary_matrix,0,-0.304350284
Logarithm,Mathematics,1,0.266976517
Algebraic_equation,Mathematics,1,0.547097016
Function_(mathematics),Periodic_function,0,-0.265490353
Trigonometric_functions,Spherical_law_of_cosines,0,-0.088229602
Arithmetic,Summation,0,-0.032241161
Solution_of_triangles,Point_(geometry),1,0.1025955
Quadratic_equation,Equation,1,-0.007843516
Vertical_line_test,Domain_of_a_function,0,0.235919408
Mathematical_induction,Real_number,0,0.121104496
Zero_of_a_function,Real_number,0,0.353258777
Cylinder_(geometry),Geometry,1,0.367011348
Union_(set_theory),Closed_set,0,-0.172852932
Geometry,Plane_curve,0,-0.105920075
Binomial_theorem,Addition,1,0.01590011
Subtraction,Division_(mathematics),0,0.092495854
Multiplication,Partial_fraction_decomposition,0,-0.105902298
Binary_logarithm,Logarithm,1,0.088295703
Sine_wave,Mathematics,1,0.218497555
Geometry,Spherical_law_of_cosines,0,-0.202963587
Exponentiation,Negative_number,0,-0.081785633
Logarithm,Sine,0,-0.078784336
Linear_equation,Number,1,0.090788287
E_(mathematical_constant),Number,1,-0.052183053
Multiplication,Matrix_multiplication,0,-0.03972487
Inverse_trigonometric_functions,Sine,1,-0.146069897
Mathematics,Equation,0,-0.509292351
Calculus,Fundamental_theorem_of_algebra,0,-0.067522891
Geometry,System_of_linear_equations,0,-0.146891238
Mathematics,Quadratic_formula,0,-0.397522728
Exponentiation,Nth_root,0,-0.24359671
Law_of_sines,Line_segment,1,0.023974132
Equality_(mathematics),Quadratic_formula,0,-0.001589897
Minor_(linear_algebra),Inverse_function,0,0.022212903
Secant_line,Geometry,1,0.095062958
Mathematics,Limit_of_a_sequence,0,-0.464455229
Homogeneous_polynomial,Multiplication,1,0.091463152
Negative_number,Integer,0,0.046622863
Trigonometric_functions,Mathematics,1,0.282483999
Addition,Equation,0,-0.077971575
Number,Matrix_ring,0,-0.026268476
Integer,Real_number,0,-0.179429475
Function_(mathematics),Graph_of_a_function,0,-0.078346471
Multiplication,Commutative_property,0,-0.05671701
Equation_solving,Number,1,0.123425418
Number,Subtraction,0,-0.135845508
Logarithm,Slope,0,-0.022074853
Graph_of_a_function,Vertical_line_test,0,-0.30040018
Natural_logarithm,Exponentiation,1,0.003234981
Inverse_function,Inverse_trigonometric_functions,0,-0.027984381
Line_(geometry),Vertical_line_test,0,0.002914102
Transformation_(function),Mathematics,1,0.393321812
Triangle,Line_(geometry),1,-0.205942071
Mathematics,Subtraction,0,-0.316260595
Logarithm,Multiplication,1,-0.111410061
Transformation_(function),Circle,0,0.102543723
Arithmetic,Quadratic_formula,0,-0.005102595
Trigonometry,Pythagorean_trigonometric_identity,0,-0.19404695
Multiplicative_inverse,Mathematics,1,0.416745419
Real_line,Graph_of_a_function,0,0.039776608
Exponentiation,Complex_number,0,0.121473787
Arithmetic,Matrix_multiplication,0,-0.021352116
Addition,Nth_root,0,-0.25590017
Equation,Equality_(mathematics),1,0.048963031
Vector_(mathematics_and_physics),Position_(vector),0,-0.04903861
Mathematics,Exponential_growth,0,-0.238187011
Cubic_function,Mathematics,1,0.349725368
Natural_logarithm,Mathematics,1,0.387628285
Sine_wave,Line_(geometry),1,0.006919984
Line_segment,Mathematics,1,0.296333586
Synthetic_division,Mathematics,1,0.370981733
Curve,Conic_section,0,-0.014532048
Function_composition,Transformation_(function),0,-0.138174582
Parity_(mathematics),Mathematics,1,0.25795819
Function_composition,Commutative_property,0,-0.037663793
Trigonometry,Sine,0,-0.254868107
Natural_logarithm,Multiplicative_inverse,0,-0.043181219
Triangle,Solution_of_triangles,0,-0.36062945
Number,Natural_number,0,0.146486215
Analytic_geometry,Distance,1,-0.008475068
Mathematics,Linear_inequality,0,-0.304515442
Equation_solving,Empty_set,0,0.118330696
Coordinate_system,Quadrant_(plane_geometry),0,-0.047710981
Matrix_(mathematics),Invertible_matrix,0,-0.4048117
Function_(mathematics),Vertical_line_test,0,-0.453555552
Geometry,Real_line,0,-0.165189357
Line_segment,Transformation_(function),0,-0.07596311
Number,Coproduct,0,-0.001989381
Arithmetic,Rational_root_theorem,0,-0.081599654
Geometry,Law_of_sines,0,-0.234852467
System_of_linear_equations,Number,1,0.080025529
Algebraic_operation,Number,1,0.177724099
Addition,Parity_(mathematics),0,-0.064448835
Line_(geometry),Chord_(geometry),0,-0.015656608
Basis_(linear_algebra),Mathematics,1,0.592463518
Function_composition,Real_number,0,0.231042735
Symmetry,Mathematics,0,0.219894358
Scientific_notation,Subtraction,0,-0.081436509
Logarithm,Function_(mathematics),0,0.056298648
Rational_root_theorem,Multiplication,1,0.177145916
Subtraction,Inequality_(mathematics),0,-0.083360978
Conic_section,Cone,1,-0.112795505
Curve,Asymptote,0,-0.073399501
Exponentiation,Algebraic_expression,0,-0.248597776
Division_(mathematics),Multiplicative_inverse,0,0.073724416
Mathematics,Binomial_coefficient,0,-0.436610736
Inequality_(mathematics),Number,1,0.06888007
Zero_of_a_function,Function_(mathematics),1,0.245593427
Multiplication,Degree_of_a_polynomial,0,-0.09563147
Exponential_growth,Multiplication,1,0.172321157
Multiplicative_inverse,Multiplication,1,0.109470926
Polynomial_long_division,Division_(mathematics),1,0.026273309
Exponential_growth,Number,1,0.262914791
Trigonometric_tables,Geometry,1,0.135460521
Common_logarithm,Arithmetic,1,0.038061187
Range_(statistics),Function_(mathematics),1,0.042892495
Multiplication,Dot_product,0,-0.023598337
Real_number,Absolute_value,0,-0.347406014
Mathematics,Range_(statistics),0,-0.033428078
Binomial_coefficient,Polynomial,1,0.083128754
Vector_field,Real_number,0,0.114314453
Algebra,Square_root,0,-0.042134513
Real_number,Cartesian_coordinate_system,0,-0.130961407
Mathematics,Pythagorean_trigonometric_identity,0,-0.432648559
Inequality_(mathematics),Multiplicative_inverse,0,0.076418752
Complex_number,Commutative_property,0,-0.199540241
Polynomial_long_division,Polynomial,1,0.434674991
Cross_product,Multiplication,1,-0.055299657
Base_(exponentiation),Exponentiation,1,0.404693776
Associative_property,Set_(mathematics),0,0.251058406
Quadratic_formula,Mathematics,1,0.397522728
Algebra,Inequality_(mathematics),0,-0.015304245
Square_root,Exponentiation,0,0.038845243
Arithmetic,Multiplicative_inverse,0,-0.09848985
Solution_of_triangles,Polygon,1,0.138673595
Square_(algebra),Algebraic_expression,0,-0.019275959
Point_(geometry),Triangle,0,0.144577245
Mathematics,Trigonometric_tables,0,-0.3236157
Line¨Cline_intersection,Geometry,1,0.0
Perpendicular,Equation,0,0.020344604
Solution_of_triangles,Mathematics,1,0.11035269
Sign_(mathematics),Real_number,0,0.37260962
Multiplication,Function_(mathematics),0,0.089998775
Unit_circle,Real_number,0,0.271525908
Natural_logarithm,Base_(exponentiation),1,-0.254353547
Mathematics,Scalar_multiplication,0,-0.536345238
E_(mathematical_constant),Base_(exponentiation),0,-0.208872611
Real_number,Analytic_geometry,0,-0.167424895
Geometry,Line¨Cline_intersection,0,0.0
Division_(mathematics),Elementary_matrix,0,-0.017119637
Parallel_(geometry),Geometry,1,0.145882103
Exponential_function,Natural_logarithm,0,-0.071520971
Square_root,Algebraic_expression,0,-0.065480816
Addition,Partial_fraction_decomposition,0,-0.085963644
Multiplication,Natural_logarithm,0,0.010856612
Unit_circle,Integer,0,0.139459448
Binomial_coefficient,Addition,1,0.0203461
Triangle,Line_segment,1,-0.11962021
Circular_motion,Line_(geometry),1,0.024917352
Equation,Mathematics,1,0.509292351
Chord_(geometry),Geometry,1,0.220605891
Multiplication,Mathematics,1,0.401647908
Number,Algebra,0,-0.010357038
Even_and_odd_functions,Sine,0,-0.002122675
Division_(mathematics),Number,1,0.089030672
Mathematical_proof,Mathematical_induction,0,-0.018715347
Linear_inequality,Linear_function,1,0.11993749
Linear_inequality,Equation,1,0.00672301
Scalar_multiplication,Work_(physics),0,-0.02236333
Degree_(angle),Mathematics,1,0.042555822
Quadratic_equation,Quadratic_formula,0,-0.345406708
Addition,Polynomial,0,-0.017424856
Edge_(geometry),Line_(geometry),1,0.041508121
Limit_of_a_sequence,Mathematics,1,0.464455229
Mathematics,Dot_product,0,-0.572852201
Base_(exponentiation),Exponential_function,0,0.221965135
Unit_circle,Curve,1,0.022911141
Scalar_multiplication,Scalar_(mathematics),1,0.018798963
Differential_equation,Number,1,-0.022692969
Factorization,Partial_fraction_decomposition,0,-0.075045872
Geometric_series,Geometry,0,0.037452633
Line_segment,Spherical_law_of_cosines,0,-0.090775443
Number,Absolute_value,0,-0.02093466
Equality_(mathematics),Inequality_(mathematics),0,-0.086898274
Set_(mathematics),Distance,0,-0.108738384
Mathematics,Orientation_(geometry),0,-0.291801489
Fundamental_theorem_of_algebra,Arithmetic,1,-0.009426998
Binomial_coefficient,Multiplication,1,0.068571965
Mathematics,Degree_(angle),0,-0.042555822
Polynomial,Equation,0,-0.182629887
Triangle,Polygon,1,-0.141613849
Equality_(mathematics),Differential_equation,0,0.051733167
Point_(geometry),Line_segment,0,-0.020814948
Square_matrix,Imaginary_number,0,0.003243531
Limit_of_a_function,Function_(mathematics),1,0.270777447
Algebraic_expression,Arithmetic,1,0.171657931
Polynomial_long_division,Rational_root_theorem,0,-0.122489142
Open_set,Closed_set,0,-0.01974313
Real_number,Nth_root,0,-0.402762288
Mathematics,Binary_logarithm,0,-0.224139046
Function_(mathematics),Image_(mathematics),0,-0.081068279
Work_(physics),Calculus,0,0.094898591
Sign_(mathematics),Absolute_value,0,0.10100797
Binomial_heap,Addition,1,0.0
Interval_(mathematics),Inequality_(mathematics),0,-0.073639979
Mathematics,Factorization,0,-0.505918982
Line_(geometry),Parallel_(geometry),0,0.00803813
Rotation_of_axes,Mathematics,1,0.46188988
Mathematics,Curve,0,-0.383575045
Polynomial,Nth_root,0,-0.135858735
Empty_sum,Number,1,0.311903482
Set_(mathematics),Number,0,-0.132550919
Simultaneous_equations,Equation,1,-0.008542963
Coordinate_system,Analytic_geometry,0,0.018452296
Eccentricity_(mathematics),Circle,1,0.141417416
Multiplication,Empty_set,0,0.01994263
Ellipse,Curve,1,-0.044128934
Transformation_(function),Set_(mathematics),0,0.228812282
Ellipse,Line_(geometry),1,-0.039701953
Polar_coordinate_system,Geometry,1,0.143746469
Identity_(mathematics),Equality_(mathematics),1,0.04629034
Cross_product,Real_number,0,0.238741927
Square_root,Set_(mathematics),0,0.094093131
Line_(geometry),Polygon,0,0.218048133
Eccentricity_(mathematics),Line_(geometry),1,0.057371842
Square_root,Natural_logarithm,0,0.029824048
Trigonometry,Trigonometric_tables,0,-0.21414979
Matrix_(mathematics),Matrix_ring,0,-0.373470555
Exponentiation,Imaginary_number,0,-0.196126929
Multiplication,Exponentiation,0,0.107470827
Euclidean_vector,Vector_(mathematics_and_physics),1,-0.037170218
Sine,Cartesian_coordinate_system,0,0.107030617
Line_segment,Law_of_sines,0,-0.023974132
Degree_of_a_polynomial,Synthetic_division,0,-0.174987135
Pythagorean_trigonometric_identity,Mathematics,1,0.432648559
Mathematics,Sine_wave,0,-0.218497555
Complex_number,Fundamental_theorem_of_algebra,0,-0.177489329
Spherical_law_of_cosines,Pythagorean_theorem,0,0.047154442
Multiplication,Natural_number,0,0.175840046
Point_(geometry),Origin_(mathematics),0,-0.081048797
Trigonometric_tables,Trigonometry,1,0.21414979
Mathematics,Polynomial_long_division,0,-0.404126706
Number,Negative_number,0,-0.152191032
Linear_function,Function_(mathematics),1,0.32404607
Exponentiation,Degree_of_a_polynomial,0,-0.093169512
Polynomial,Quadratic_formula,0,-0.431575268
Arithmetic,Binomial_theorem,0,-0.008871329
Division_by_zero,Arithmetic,1,0.082344855
Quadratic_equation,Degree_of_a_polynomial,0,-0.150369895
Monomial,Change_of_variables,0,-0.023530908
