A,B,result,RefD
Hexagon,Vertex_(geometry),1,0.391501307
Polygon,Cross_section_(geometry),0,-0.088819849
Diameter,Point_(geometry),1,0.025974937
Rotational_symmetry,Rotation_(mathematics),1,0.059492028
Geometry,Altitude_(triangle),0,-0.257199787
Heptagon,Angle,1,0.123993533
Transversal_(geometry),Angle,1,0.474041537
Exterior_angle_theorem,Circle,0,0.124017267
Geometry,Cross_section_(geometry),0,-0.176162273
Slope,Geometry,1,0.070018359
Tangent,Distance,0,-0.012184444
Point_(geometry),Pentagon,0,0.043861807
Edge_(geometry),Congruence_(geometry),0,-0.008280391
Right_angle,Geometry,1,0.283738463
Inverse_trigonometric_functions,Edge_(geometry),1,-0.016353096
Diameter,Tangent,0,0.026990563
Rhombus,Square,0,0.130128403
Rhombus,Sine,0,-0.026430412
Circle,Polygon,0,0.093708673
Rotational_symmetry,Geometry,1,0.227907077
Line_(geometry),Octagon,0,0.007231065
Internal_and_external_angle,Line_(geometry),1,0.268244416
Point_(geometry),Grade_(slope),0,-0.002158681
Point_(geometry),Line_(geometry),0,-0.080732343
Kite_(geometry),Geometry,1,0.142260896
Slope,Trigonometric_functions,0,0.045733748
Geometry,Kite_(geometry),0,-0.142260896
Cartesian_coordinate_system,Two-dimensional_space,1,-0.162177392
Reflection_(mathematics),Geometry,1,0.321234527
Sphere,Polyhedron,0,-0.053730247
Symmetry,Star_polygon,0,-0.046599424
Kite_(geometry),Point_(geometry),1,-0.143863152
Vertex_(geometry),Pythagorean_theorem,0,-0.13037514
Edge_(geometry),Internal_and_external_angle,0,-0.137971297
Perpendicular,Two-dimensional_space,0,-0.169135761
Prism_(geometry),Perpendicular,0,0.031483837
Line_segment,Altitude_(triangle),0,0.092730842
Vertex_(geometry),Sine,0,-0.044584938
Triangle,Angle_bisector_theorem,0,-0.103110939
Right_triangle,Sine,0,-0.112346014
Rectangle,Two-dimensional_space,0,-0.127691195
Circumference,Trapezoid,0,0.230391724
Geometry,Two-dimensional_space,0,-0.41637835
Internal_and_external_angle,Transversal_(geometry),0,0.071095865
Angle,Exterior_angle_theorem,0,-0.639282613
Pyramid_(geometry),Rhombus,0,0.069250573
Line_segment,Equilateral_triangle,0,-0.023006481
Right_triangle,Right_angle,1,-0.131350168
Circle,Radius,0,-0.167327765
Point_(geometry),Perpendicular,0,-0.076269254
Altitude_(triangle),Triangle,1,0.203808148
Pythagorean_theorem,Point_(geometry),1,-0.051949031
Rhombus,Rectangle,0,-0.04260189
Square,Geometry,1,0.327419265
Star_polygon,Decagon,0,-0.006193203
Symmetry,Reflection_(mathematics),0,-0.051031522
Prism_(geometry),Point_(geometry),1,0.071062352
Scaling_(geometry),Scale_factor,1,0.0
Line_(geometry),Distance,0,0.017755203
Edge_(geometry),Dodecagon,0,-0.277075013
Arc_(geometry),Arc_length,0,-0.080299456
Line_(geometry),Parallel_(geometry),0,0.008060184
Cylinder_(geometry),Diameter,0,0.038600918
Chord_(geometry),Circle,1,0.07164916
Vertex_(geometry),Quadrilateral,0,-0.361801979
Polygon,Triangle_inequality,0,-0.142912764
Line_(geometry),Prism_(geometry),0,-0.053970826
Polygon,Diagonal,0,-0.14659202
Point_(geometry),Hexagon,0,0.037512637
Geometry,Self-similarity,0,-0.059609491
Parallel_(geometry),Geometry,1,0.146085966
Line_(geometry),Transversal_(geometry),0,-0.338734507
Circle,Distance,0,-0.013873504
Right_triangle,Altitude_(triangle),0,0.028029619
Arc_length,Distance,1,-0.040115334
Perpendicular,Skew_lines,0,-0.150911748
Symmetry,Rotation_(mathematics),0,-0.068310476
Rhombus,Kite_(geometry),0,0.144223292
Pyramid_(geometry),Geometry,1,0.4519427
Cylinder_(geometry),Cone,0,0.024929503
Geometry,Transversal_(geometry),0,-0.450364295
Trigonometric_functions,Geometry,1,0.068124694
Point_(geometry),Octagon,0,0.022535805
Geometry,Octagon,0,-0.406462368
Inverse_trigonometric_functions,Circle,0,0.069292341
Point_(geometry),Arc_length,0,-0.054750894
Edge_(geometry),Vertex_(geometry),1,0.237614681
Plane_(geometry),Coordinate_system,0,-0.3140948
Special_right_triangles,Geometry,1,0.366211779
Geometry,Secant_line,0,-0.09601434
Translation_(geometry),Distance,0,0.04328519
Line_segment,Heptagon,0,-0.08750126
Tessellation,Kite_(geometry),0,-0.069741312
Angle,Line_(geometry),1,-0.188187513
Cone,Geometry,1,0.408233048
Circle,Diagonal,0,0.020159665
Point_(geometry),Diagonal,0,0.068921334
Parallel_(geometry),Slope,0,0.011200538
Internal_and_external_angle,Star_polygon,0,0.195908416
Vertex_(geometry),Triangle,0,-0.145290967
Polygon,Prism_(geometry),0,-0.296402338
Parallelogram,Vertex_(geometry),1,0.425675272
Polygon,Nonagon,0,-0.31240283
Self-similarity,Symmetry,1,0.060522549
Angle,Trigonometric_functions,0,-0.12545385
Line_segment,Similarity_(geometry),0,0.052057871
Reflection_symmetry,Point_(geometry),1,0.125449278
Geometry,Exterior_angle_theorem,0,-0.240744007
Geometry,Square,0,-0.327419265
Right_triangle,Triangle,1,0.269608713
Two-dimensional_space,Geometry,1,0.41637835
Point_(geometry),Cartesian_coordinate_system,0,-0.038706474
Inverse_trigonometric_functions,Sine,1,-0.146333759
Triangle,Internal_and_external_angle,0,-0.414632192
Quadrilateral,Line_(geometry),1,-0.164302635
Edge_(geometry),Exterior_angle_theorem,0,-0.021564923
Polygon,Isosceles_triangle,0,0.072412326
Rhombus,Quadrilateral,1,-0.010650002
Secant_line,Chord_(geometry),0,0.010810592
Circle,Secant_line,0,-0.055879404
Perpendicular,Angle,1,0.231789206
Parallelogram,Distance,0,0.022765532
Polygon,Rectangle,0,-0.197742183
Rotation_(mathematics),Rigid_transformation,0,-0.285260208
Polyhedron,Coordinate_system,0,-0.002360202
Point_(geometry),Pythagorean_triple,0,-0.001717811
Nonagon,Vertex_(geometry),1,0.488965704
Tangent,Pyramid_(geometry),0,-0.049819284
Line_segment,Decagon,0,-0.129979891
Parallel_(geometry),Rhombus,0,0.024371135
Line_(geometry),Pyramid_(geometry),0,0.152261065
Midpoint,Angle_bisector_theorem,0,0.078301061
Rhombus,Angle,1,0.18830634
Polyhedron,Face_(geometry),1,-0.199698697
Internal_and_external_angle,Line_segment,1,0.20057955
Rotational_symmetry,Prism_(geometry),0,0.011397371
Rectangle,Symmetry,0,0.006665296
Angle,Cartesian_coordinate_system,0,-0.061328654
Arc_length,Circle,1,0.074951485
Quadrilateral,Triangle_inequality,0,-0.101304726
Line_(geometry),Reflection_symmetry,0,-0.145569588
Angle,Rectangle,0,-0.155413332
Arc_length,Polygon,0,0.064539099
Grade_(slope),Point_(geometry),1,0.002158681
Distance,Altitude_(triangle),0,-0.017366862
Angle,Pythagorean_theorem,0,-0.161814145
Congruence_(geometry),Angle,1,0.177899942
Equilateral_triangle,Vertex_(geometry),1,0.362665195
Convex_polygon,Kite_(geometry),0,0.384129497
Altitude_(triangle),Tangent,0,0.078961134
Grade_(slope),Angle,1,-0.003762739
Inverse_trigonometric_functions,Line_segment,1,0.070446265
Point_(geometry),Tangent,0,-0.018759344
Edge_(geometry),Parallelogram,0,-0.367940921
Right_triangle,Pythagorean_triple,0,-0.058699818
Parallel_(geometry),Plane_(geometry),0,0.163159788
Decagon,Point_(geometry),1,0.017668389
Line_segment,Line_(geometry),1,-0.002311483
Chord_(geometry),Point_(geometry),1,0.025102913
Exterior_angle_theorem,Triangle,1,0.093392912
Coordinate_system,Sine,0,-0.006032588
Polygon,Angle,1,0.028865527
Tessellation,Vertex_(geometry),0,-0.022553718
Circle,Trapezoid,0,-0.067426977
Edge_(geometry),Angle_bisector_theorem,0,-0.048969779
Equilateral_triangle,Right_triangle,0,-0.224265487
Collinearity,Rectangle,0,0.127903475
Geometry,Congruence_(geometry),0,-0.16475156
Angle_bisector_theorem,Sine,0,-0.033251796
Triangle,Triangle_inequality,0,-0.122514288
Sine,Vertex_(geometry),1,0.044584938
Circle,Vertex_(geometry),0,0.094031143
Perpendicular,Point_(geometry),1,0.076269254
Vertex_(geometry),Exterior_angle_theorem,0,-0.053101077
Rectangle,Bisection,0,-0.127092681
Point_(geometry),Angle,0,0.150578307
Pyramid_(geometry),Point_(geometry),1,-0.096332668
Rigid_transformation,Angle,1,0.246621423
Trapezoid,Line_(geometry),1,-0.138594974
Line_segment,Nonagon,0,-0.110771062
Face_(geometry),Square,0,0.107855992
Edge_(geometry),Special_right_triangles,0,-0.141986932
Pythagorean_theorem,Edge_(geometry),1,0.015719675
Cartesian_coordinate_system,Perpendicular,1,0.008070936
Square,Trapezoid,0,-0.254083612
Diagonal,Convex_polygon,0,-0.059396291
Rectangle,Rotational_symmetry,0,-0.006494161
Geometry,Rigid_transformation,0,-0.462127881
Dodecagon,Line_segment,1,0.062656921
Parallel_(geometry),Tangent,0,-0.015424169
Triangle,Similarity_(geometry),0,-0.153400676
Reflection_symmetry,Circle,0,0.214817334
Altitude_(triangle),Trigonometric_functions,0,-0.00260909
Face_(geometry),Plane_(geometry),0,0.080380273
Quadrilateral,Trapezoid,0,-0.144179186
Inverse_trigonometric_functions,Pythagorean_theorem,0,0.173382469
Cone,Circle,1,0.180171279
Translation_(geometry),Symmetry,1,-0.002106403
Heptagon,Polygon,1,0.137336267
Quadrilateral,Distance,0,-0.003527309
Vertex_(geometry),Point_(geometry),1,-0.155813969
Line_(geometry),Radius,0,-0.099224079
Vertex_(geometry),Decagon,0,-0.500245297
Midpoint,Angle,0,0.304055578
Square,Tessellation,0,0.106978927
Point_(geometry),Midpoint,0,-0.106775365
Reflection_(mathematics),Cartesian_coordinate_system,0,0.053915214
Rectangle,Translation_(geometry),0,-0.00622871
Square,Pythagorean_theorem,0,-0.100121392
Polygon,Dodecagon,0,-0.094986194
Right_triangle,Rectangle,0,0.030680535
Parallelogram,Point_(geometry),1,-0.162415765
Angle,Angle_bisector_theorem,0,-0.649103831
Bisection,Circle,0,0.323898935
Kite_(geometry),Rectangle,0,-0.192109516
Right_angle,Angle,1,0.411912466
Vertex_(geometry),Inverse_trigonometric_functions,0,-0.016818227
Geometry,Dodecagon,0,-0.436145438
Vertex_(geometry),Square,0,-0.411367038
Plane_(geometry),Tessellation,0,-0.009398831
Secant_line,Tangent,0,0.130694385
Pythagorean_triple,Vertex_(geometry),1,0.01298289
Point_(geometry),Trigonometric_functions,0,-0.007192977
Right_triangle,Line_segment,1,0.055895138
Angle,Prism_(geometry),0,-0.099204864
Sine,Angle,1,0.240983411
Collinearity,Geometry,1,0.325001639
Right_angle,Square,0,0.076763162
Point_(geometry),Radius,0,-0.157429455
Collinearity,Plane_(geometry),0,0.236421041
Circle,Triangle,0,0.06595148
Geometry,Parallel_(geometry),0,-0.146085966
Angle_bisector_theorem,Edge_(geometry),1,0.048969779
Exterior_angle_theorem,Angle,1,0.639282613
Transversal_(geometry),Point_(geometry),1,0.24701324
Angle,Pyramid_(geometry),0,-0.09241403
Collinearity,Line_(geometry),1,0.149160461
Similarity_(geometry),Angle,0,0.258135654
Prism_(geometry),Geometry,1,0.615823672
Line_(geometry),Collinearity,0,-0.149160461
Angle_bisector_theorem,Point_(geometry),1,0.012511869
Chord_(geometry),Pythagorean_theorem,0,0.570199087
Point_(geometry),Right_angle,0,-0.087518091
Triangle,Sine,0,-0.114083685
Parallelogram,Line_segment,1,-0.083999591
Reflection_symmetry,Trapezoid,0,0.165301858
Congruence_(geometry),Line_segment,1,0.067279298
Rhombus,Cone,0,-0.153156629
Point_(geometry),Vertex_(geometry),0,0.155813969
Inverse_trigonometric_functions,Right_triangle,0,0.034363491
Line_(geometry),Bisection,0,-0.208398585
Line_segment,Geometry,1,0.285107352
Polygon,Special_right_triangles,0,-0.261704455
Congruence_(geometry),Sphere,0,0.13689726
Trigonometric_functions,Circle,0,0.068412679
Edge_(geometry),Rhombus,0,-0.331113491
Line_(geometry),Circle,0,0.1182037
Edge_(geometry),Pythagorean_triple,0,0.00850869
Point_(geometry),Altitude_(triangle),0,-0.019105053
Right_triangle,Bisection,0,-0.128364805
Prism_(geometry),Line_segment,1,0.104707699
Parallelogram,Tessellation,0,0.079552646
Two-dimensional_space,Octagon,0,0.007665722
Right_angle,Right_triangle,0,0.131350168
Similarity_(geometry),Scale_factor,0,-0.004476147
Vertex_(geometry),Geometry,1,0.201738052
Edge_(geometry),Trigonometric_functions,0,0.013833759
Geometry,Translation_(geometry),0,-0.09638432
Tangent,Sine,0,-0.065410671
Midpoint,Point_(geometry),1,0.106775365
Trapezoid,Triangle,0,0.310972594
Point_(geometry),Chord_(geometry),0,-0.025102913
Rotational_symmetry,Midpoint,0,-0.020950822
Hexagon,Polygon,1,-0.176435584
Rectangle,Line_(geometry),1,-0.140157358
Special_right_triangles,Midpoint,0,0.054094979
Altitude_(triangle),Line_(geometry),1,-0.084175783
Line_(geometry),Perpendicular,0,-0.038826877
Edge_(geometry),Quadrilateral,0,-0.205541373
Similarity_(geometry),Circle,0,0.125269244
Reflection_symmetry,Symmetry,1,0.177156753
Line_segment,Kite_(geometry),0,0.134622215
Geometry,Line_segment,0,-0.285107352
Pythagorean_triple,Triangle,1,0.049069692
Exterior_angle_theorem,Line_segment,1,0.068838513
Circle,Sine,0,-0.133912114
Decagon,Line_(geometry),1,0.030740574
Perpendicular,Trapezoid,0,0.078086176
Cylinder_(geometry),Concentric,0,-0.052624061
Tangent,Kite_(geometry),0,-0.057564066
Grade_(slope),Line_(geometry),1,5.43746e-05
Point_(geometry),Heptagon,0,-0.005464714
Edge_(geometry),Decagon,0,-0.406216833
Isosceles_triangle,Angle,1,0.083154563
Line_segment,Chord_(geometry),0,-0.054635713
Angle_bisector_theorem,Polygon,1,0.077988263
Polygon,Inverse_trigonometric_functions,0,-0.024950466
Geometry,Pyramid_(geometry),0,-0.4519427
Square,Symmetry,0,-0.023799772
Arc_length,Sphere,0,0.060699652
Prism_(geometry),Square,0,0.197123487
Circle,Cylinder_(geometry),0,-0.270052523
Acute_and_obtuse_triangles,Point_(geometry),1,-0.018096208
Convex_polygon,Point_(geometry),1,-0.023437395
Rectangle,Right_angle,1,-0.078494424
Line_(geometry),Geometry,1,0.233771912
Point_(geometry),Polyhedron,0,0.091329258
Trapezoid,Parallelogram,0,0.012795894
Point_(geometry),Isosceles_triangle,0,0.0327614
Edge_(geometry),Tangent,0,0.020605453
Pythagorean_theorem,Trigonometric_functions,0,-0.167824576
Square,Point_(geometry),1,-0.175317324
Similarity_(geometry),Rhombus,0,0.095526329
Rigid_transformation,Distance,0,0.22486228
Point_(geometry),Polygon,0,0.192616928
Isosceles_triangle,Point_(geometry),1,-0.0327614
Nonagon,Polygon,1,0.31240283
Inverse_trigonometric_functions,Polygon,1,0.024950466
Reflection_(mathematics),Perpendicular,0,0.030665714
Star_polygon,Edge_(geometry),1,0.256161844
Geometry,Polyhedron,0,-0.2864653
Transversal_(geometry),Congruence_(geometry),0,0.322327949
Equilateral_triangle,Bisection,0,-0.108590118
Triangle,Equilateral_triangle,0,-0.121900129
Pythagorean_theorem,Triangle,1,0.064808573
Radius,Perpendicular,0,0.129621381
Exterior_angle_theorem,Point_(geometry),1,0.02648217
Line_segment,Sine,0,-0.063658112
Geometry,Reflection_symmetry,0,-0.321348286
Grade_(slope),Sine,0,-0.009251498
Vertex_(geometry),Nonagon,0,-0.488965704
Perpendicular,Diagonal,0,0.10955762
Point_(geometry),Internal_and_external_angle,0,-0.132029612
Point_(geometry),Pyramid_(geometry),0,0.096332668
Circumference,Polygon,0,0.319958545
Edge_(geometry),Acute_and_obtuse_triangles,0,-0.383538671
Square,Bisection,0,-0.113498769
Polygon,Convex_polygon,0,-0.361059686
Parallelogram,Kite_(geometry),0,0.286315751
Tangent,Edge_(geometry),1,-0.020605453
Octagon,Point_(geometry),1,-0.022535805
Sine,Trigonometric_functions,1,0.239993655
Decagon,Geometry,1,0.566034963
Right_triangle,Special_right_triangles,0,-0.313710456
Right_angle,Coordinate_system,0,0.018128157
Right_triangle,Arc_length,0,-0.023741844
Rectangle,Perpendicular,0,-0.112091372
Pyramid_(geometry),Line_segment,1,-0.086860899
Quadrilateral,Diagonal,0,0.053080574
Angle_bisector_theorem,Midpoint,1,-0.078301061
Congruence_(geometry),Coordinate_system,0,0.026358301
Skew_lines,Line_(geometry),1,0.278382985
Plane_(geometry),Transversal_(geometry),0,-0.454007276
Trigonometric_functions,Edge_(geometry),1,-0.013833759
Cone,Cartesian_coordinate_system,0,0.13334472
Parallel_(geometry),Point_(geometry),1,0.079316642
Arc_(geometry),Circle,1,0.009899603
Right_angle,Special_right_triangles,0,-0.184701186
Polygon,Vertex_(geometry),1,0.213616079
Congruence_(geometry),Polygon,1,0.272545784
Similarity_(geometry),Sine,0,-0.060048828
Line_segment,Pentagon,0,-0.072466103
Altitude_(triangle),Edge_(geometry),1,0.019847616
Triangle,Rectangle,0,-0.241017068
Bisection,Convex_polygon,0,0.044748594
Symmetry,Bisection,0,-0.096948653
Geometry,Angle,0,0.007219429
Geometry,Rhombus,0,-0.351067487
Equilateral_triangle,Pyramid_(geometry),0,-0.232717126
Triangle,Pythagorean_theorem,0,-0.064808573
Rhombus,Perpendicular,0,-0.101002029
Tangent,Grade_(slope),0,0.007315757
Line_(geometry),Tangent,0,-0.034031076
Parallelogram,Rectangle,0,0.120729671
Rotation_(mathematics),Circle,0,0.073495084
Symmetry,Rigid_transformation,0,-0.256625619
Angle,Parallelogram,0,-0.181446646
Rigid_transformation,Reflection_(mathematics),1,0.272265626
Scaling_(geometry),Similarity_(geometry),0,0.004476147
Point_(geometry),Trapezoid,0,0.141682291
Diameter,Radius,1,-0.129362231
Line_(geometry),Reflection_(mathematics),0,-0.14800475
Kite_(geometry),Vertex_(geometry),1,0.258716917
Line_(geometry),Diagonal,0,0.069241586
Line_segment,Dodecagon,0,-0.062656921
Right_angle,Pythagorean_triple,0,0.056193427
Circle,Slope,0,-0.060560373
Pythagorean_theorem,Cone,0,-0.121940007
Parallelogram,Slope,0,-0.02015834
Triangle,Angle,1,0.097803696
Altitude_(triangle),Polygon,1,0.173529137
Vertex_(geometry),Octagon,0,-0.395511852
Triangle,Exterior_angle_theorem,0,-0.093392912
Inverse_trigonometric_functions,Trigonometric_functions,1,0.074443708
Quadrilateral,Hexagon,0,0.202753499
Reflection_symmetry,Angle,1,0.242781505
Transversal_(geometry),Geometry,1,0.450364295
Angle,Special_right_triangles,0,-0.363168802
Square,Two-dimensional_space,0,-0.160026212
Angle,Space_(mathematics),0,-0.095807496
Polyhedron,Edge_(geometry),1,-0.17364614
Radius,Cartesian_coordinate_system,0,0.16303718
Rectangle,Parallelogram,1,-0.120729671
Quadrilateral,Edge_(geometry),1,0.205541373
Angle,Polygon,0,-0.028865527
Angle,Square,0,-0.117016713
Internal_and_external_angle,Geometry,1,0.433122974
Slope,Angle,0,0.051687987
Midpoint,Bisection,0,-0.175069529
Radius,Sphere,0,0.087632514
Polygon,Kite_(geometry),0,0.008943576
Right_triangle,Diameter,0,0.045906982
Nonagon,Geometry,1,0.460983435
Vertex_(geometry),Hendecagon,0,-0.473887048
Point_(geometry),Quadrilateral,0,0.119803672
Diagonal,Isosceles_triangle,0,0.091328905
Circle,Pythagorean_theorem,0,0.034832031
Tangent,Isosceles_triangle,0,-0.035437738
Rhombus,Polygon,1,0.19504699
Square,Rectangle,1,-0.154179879
Triangle,Geometry,1,0.216468519
Angle,Perpendicular,0,-0.231789206
Arc_(geometry),Geometry,1,0.034034962
Pentagon,Edge_(geometry),1,0.248361497
Angle,Convex_polygon,0,-0.129516274
Nonagon,Line_(geometry),1,0.023973267
Circumference,Circle,1,0.201629576
Right_angle,Cartesian_coordinate_system,0,0.10402311
Pythagorean_theorem,Geometry,1,0.123822484
Angle,Circumference,0,-0.314679159
Line_(geometry),Equilateral_triangle,0,0.031876843
Chord_(geometry),Line_(geometry),1,0.015759049
Arc_(geometry),Angle,0,0.106846976
Polygon,Decagon,0,-0.194593842
Rhombus,Circle,0,0.041359626
Equilateral_triangle,Geometry,1,0.434921922
Square,Circle,0,-0.026611985
Point_(geometry),Two-dimensional_space,0,-0.244195992
Parallelogram,Congruence_(geometry),0,-0.101849518
Acute_and_obtuse_triangles,Tangent,0,0.127494736
Line_(geometry),Triangle_inequality,0,-0.092661566
Reflection_(mathematics),Point_(geometry),1,0.087590594
Cylinder_(geometry),Polyhedron,0,0.281853785
Arc_(geometry),Tangent,0,-0.118474704
Congruence_(geometry),Diameter,0,0.003904265
Angle,Right_angle,0,-0.411912466
Equilateral_triangle,Polygon,1,-0.225660348
Sine,Line_(geometry),1,0.075491465
Perpendicular,Vertex_(geometry),0,0.25117325
Parallel_(geometry),Transversal_(geometry),0,-0.231814054
Geometry,Tangent,0,-0.101796044
Point_(geometry),Inverse_trigonometric_functions,0,-0.024213042
Octagon,Edge_(geometry),1,0.257002922
Inverse_trigonometric_functions,Line_(geometry),1,0.044058439
Angle,Isosceles_triangle,0,-0.083154563
Trigonometric_functions,Tangent,0,-0.017648905
Triangle_inequality,Triangle,1,0.122514288
Square,Octagon,0,-0.106390308
Rhombus,Line_segment,1,-0.085102455
Arc_(geometry),Bisection,0,-0.117439349
Vertex_(geometry),Pentagon,0,-0.383393236
Parallelogram,Geometry,1,0.341859359
Geometry,Angle_bisector_theorem,0,-0.242257842
Tangent,Cross_section_(geometry),0,-0.055812648
Point_(geometry),Dodecagon,0,0.027455984
Geometry,Nonagon,0,-0.460983435
Convex_polygon,Tessellation,0,0.090625704
Dodecagon,Angle,1,0.082473712
Hexagon,Line_(geometry),1,-0.025334436
Pythagorean_theorem,Line_(geometry),1,-0.093149709
Rotation_(mathematics),Reflection_symmetry,0,-0.071809139
Point_(geometry),Skew_lines,0,-0.239447599
Acute_and_obtuse_triangles,Line_(geometry),1,0.02918615
Edge_(geometry),Point_(geometry),1,0.026854357
Midpoint,Distance,0,0.043478782
Inverse_trigonometric_functions,Tangent,0,0.00469259
Special_right_triangles,Vertex_(geometry),1,0.243839678
Similarity_(geometry),Polygon,0,0.15825463
Vertex_(geometry),Prism_(geometry),0,-0.43936459
Square,Rotational_symmetry,0,-0.022801468
Radius,Cone,0,-0.06986661
Vertex_(geometry),Polygon,0,-0.213616079
Octagon,Line_(geometry),1,-0.007231065
Vertex_(geometry),Angle_bisector_theorem,0,-0.108779271
Skew_lines,Geometry,1,0.363508633
Convex_polygon,Line_(geometry),1,0.013039925
Rigid_transformation,Translation_(geometry),1,0.262704184
Rectangle,Tessellation,0,0.087929107
Pyramid_(geometry),Cone,0,-0.126648557
Octagon,Angle,1,0.078628974
Line_segment,Inverse_trigonometric_functions,0,-0.070446265
Coordinate_system,Arc_length,0,-0.006487011
Angle,Circle,0,-0.120686472
Point_(geometry),Parallel_(geometry),0,-0.079316642
Edge_(geometry),Heptagon,0,-0.296494134
Line_segment,Prism_(geometry),0,-0.104707699
Triangle_inequality,Circle,0,0.197432463
Right_triangle,Kite_(geometry),0,0.19630356
Circle,Acute_and_obtuse_triangles,0,-0.137715685
Dodecagon,Line_(geometry),1,-0.013054359
Line_segment,Point_(geometry),1,0.020813379
Convex_polygon,Diameter,0,0.079490431
Angle,Right_triangle,0,-0.130201776
Trigonometric_functions,Triangle,1,0.043530493
Triangle,Inverse_trigonometric_functions,0,-0.04686138
Line_segment,Exterior_angle_theorem,0,-0.068838513
Geometry,Internal_and_external_angle,0,-0.433122974
Hexagon,Edge_(geometry),1,0.201280731
Isosceles_triangle,Line_(geometry),1,-0.021315402
Angle_bisector_theorem,Vertex_(geometry),1,0.108779271
Line_segment,Edge_(geometry),0,-0.08140722
Inverse_trigonometric_functions,Point_(geometry),1,0.024213042
Convex_polygon,Trapezoid,0,0.121641232
Line_(geometry),Right_angle,0,-0.114506397
Midpoint,Symmetry,0,0.132318036
Bisection,Geometry,1,0.418358816
Octagon,Geometry,1,0.406462368
Rhombus,Face_(geometry),0,0.078682585
Triangle_inequality,Line_(geometry),1,0.092661566
Triangle_inequality,Edge_(geometry),1,0.054011044
Triangle,Sphere,0,-0.019755955
Perpendicular,Line_segment,0,0.032466225
Line_segment,Diagonal,0,0.025368987
Parallel_(geometry),Parallelogram,0,0.031277698
Inverse_trigonometric_functions,Vertex_(geometry),1,0.016818227
Internal_and_external_angle,Exterior_angle_theorem,0,0.06357247
Circle,Rotational_symmetry,0,-0.088694588
Rotational_symmetry,Perpendicular,0,0.084204219
Polyhedron,Pyramid_(geometry),0,-0.336842874
Collinearity,Distance,0,0.048836371
Symmetry,Trapezoid,0,-0.019043716
Edge_(geometry),Altitude_(triangle),0,-0.019847616
Line_segment,Tangent,0,0.050050483
Line_(geometry),Convex_polygon,0,-0.013039925
Polygon,Parallelogram,0,-0.301471218
Vertex_(geometry),Kite_(geometry),0,-0.258716917
Coordinate_system,Two-dimensional_space,1,-0.141701989
Square,Distance,0,-0.020922776
Angle,Trapezoid,0,-0.183789975
Circle,Internal_and_external_angle,0,-0.191079313
Bisection,Internal_and_external_angle,0,-0.107198219
Symmetry,Quadrilateral,0,0.000486167
Trigonometric_functions,Vertex_(geometry),1,-0.004175758
Triangle_inequality,Cone,0,-0.026462326
Coordinate_system,Point_(geometry),1,0.026239002
Pyramid_(geometry),Plane_(geometry),0,-0.023816396
Parallelogram,Internal_and_external_angle,0,-0.333014967
Translation_(geometry),Rigid_transformation,0,-0.262704184
Scale_factor,Scaling_(geometry),0,0.0
Geometry,Star_polygon,0,-0.403802744
Right_triangle,Acute_and_obtuse_triangles,0,-0.151825913
Pyramid_(geometry),Triangle,0,0.327519937
Polyhedron,Point_(geometry),1,-0.091329258
Rotation_(mathematics),Symmetry,1,0.068310476
Symmetry,Perpendicular,0,-0.110918079
Parallelogram,Right_triangle,0,0.101428517
Line_(geometry),Cartesian_coordinate_system,0,-0.036445369
Coordinate_system,Right_angle,0,-0.018128157
Collinearity,Chord_(geometry),0,0.037479328
Line_(geometry),Acute_and_obtuse_triangles,0,-0.02918615
Vertex_(geometry),Acute_and_obtuse_triangles,0,-0.517174256
Angle_bisector_theorem,Bisection,1,0.015989819
Point_(geometry),Plane_(geometry),0,0.13474252
Midpoint,Acute_and_obtuse_triangles,0,-0.034600651
Line_segment,Square,0,0.121555324
Pythagorean_theorem,Vertex_(geometry),1,0.13037514
Midpoint,Convex_polygon,0,0.095626993
Angle_bisector_theorem,Internal_and_external_angle,0,0.0
Right_triangle,Angle,1,0.130201776
Bisection,Isosceles_triangle,0,0.157579768
Trigonometric_functions,Inverse_trigonometric_functions,0,-0.074443708
Decagon,Vertex_(geometry),1,0.500245297
Angle,Dodecagon,0,-0.082473712
Star_polygon,Hexagon,0,0.259469939
Parallel_(geometry),Circle,0,0.166193884
Exterior_angle_theorem,Polygon,1,0.048983435
Triangle_inequality,Line_segment,1,0.114069707
Special_right_triangles,Edge_(geometry),1,0.141986932
Point_(geometry),Exterior_angle_theorem,0,-0.02648217
Heptagon,Two-dimensional_space,0,0.016583193
Line_(geometry),Angle,0,0.188187513
Diameter,Decagon,0,-0.051160071
Bisection,Perpendicular,1,0.170422213
Perpendicular,Altitude_(triangle),0,0.019583053
Geometry,Arc_(geometry),0,-0.034034962
Line_segment,Pyramid_(geometry),0,0.086860899
Sine,Point_(geometry),1,0.034004451
Edge_(geometry),Isosceles_triangle,0,-0.173280403
Circle,Diameter,0,-0.059617449
Rigid_transformation,Point_(geometry),1,0.236049251
Diagonal,Rhombus,0,0.034470121
Polygon,Line_segment,1,-0.197135858
Circle,Perpendicular,0,-0.141002517
Skew_lines,Plane_(geometry),1,0.283674174
Line_segment,Trigonometric_functions,0,-0.017026311
Triangle_inequality,Polygon,1,0.142912764
Edge_(geometry),Line_segment,1,0.08140722
Tessellation,Plane_(geometry),1,0.009398831
Angle,Pentagon,0,-0.073634907
Symmetry,Self-similarity,0,-0.060522549
