A,B,result,RefD
Prime_number,Binary_logarithm,0,-0.064946117
Product_(mathematics),Arithmetic,1,0.056658885
Equality_(mathematics),Equation,0,-0.048963031
Mathematics,Product_topology,0,-0.581507165
Binomial_theorem,Mathematics,1,0.403018132
Line_segment,Solution_of_triangles,0,-0.140402425
Division_(mathematics),Inequality_(mathematics),0,-0.09374505
Matrix_multiplication,Main_diagonal,0,-0.364678872
Trigonometry,Mathematics,1,0.346042833
Trigonometry,Trigonometric_tables,0,-0.21414979
Number,Algebraic_operation,0,-0.177724099
Complex_number,Division_(mathematics),0,-0.209441029
Unit_circle,Curve,1,0.022911141
Law_of_sines,Circle,0,0.102516443
Arithmetic,Exponential_function,0,0.016880202
Injective_function,Inverse_function,0,-0.124576323
Trigonometric_tables,Geometry,1,0.135460521
Right_triangle,Geometry,1,0.43256167
Number,Division_by_zero,0,-0.06986669
Polygon,Mathematics,1,0.051480069
Mathematics,Transformation_(function),0,-0.393321812
Function_(mathematics),Inverse_trigonometric_functions,0,-0.159803244
Trigonometric_tables,Mathematics,1,0.3236157
Pythagorean_theorem,Inverse_trigonometric_functions,0,-0.172598532
Associative_property,Addition,0,0.110055915
Matrix_(mathematics),Matrix_multiplication,0,-0.258441206
Algebraic_expression,Real_number,0,0.524931924
Rational_number,Equation_solving,0,-0.280207922
Plane_(geometry),Plane_curve,0,-0.07680269
Geometric_progression,Geometry,0,0.05414347
Scalar_multiplication,Elementary_matrix,0,0.024361914
Mathematics,Piecewise,0,-0.555850384
Exponentiation,Cartesian_coordinate_system,0,-0.010468267
Multiplication,Polynomial,0,0.063116946
Linear_equation,Vertical_line_test,0,0.008944586
E_(mathematical_constant),Real_number,0,0.240443225
Equation_solving,Equality_(mathematics),1,0.061669656
Mathematics,Multiplicative_inverse,0,-0.416745419
Function_(mathematics),Inequality_(mathematics),0,-0.15096343
Even_and_odd_functions,Function_(mathematics),1,0.29609946
Complex_number,Set_(mathematics),0,0.048731564
Circle,Line_(geometry),1,-0.118755912
Division_by_zero,Division_(mathematics),1,0.01927104
Identity_(mathematics),Mathematics,1,0.326687519
Interval_(mathematics),Closed_set,0,-0.032091284
Analytic_geometry,Geometry,1,0.171484
Coordinate_system,Number,1,0.031068791
Equation,Function_(mathematics),0,0.236417518
Integer,Natural_number,0,-0.056007893
Matrix_(mathematics),Matrix_ring,0,-0.373470555
Binomial_heap,Calculus,0,0
Cross_product,Mathematics,1,0.416760015
Coproduct,Arithmetic,1,-0.00662546
Multiplication,Product_(mathematics),0,-0.0714291
Exponentiation,Identity_(mathematics),0,-0.031315642
Arithmetic,Matrix_ring,0,-0.043904995
Floor_and_ceiling_functions,Series_(mathematics),0,0.0568596
Real_number,Graph_of_a_function,0,-0.11113249
Geometry,Origin_(mathematics),0,-0.216180619
Polynomial,Binomial_heap,0,-0.010484708
Degree_of_a_polynomial,Polynomial_long_division,0,-0.101727163
Mathematics,Exponential_function,0,-0.446016341
Number,Cross_product,0,-0.025470761
Complex_number,Rational_number,0,-0.207330947
Absolute_value,Real_number,1,0.347406014
Work_(physics),Calculus,0,0.094898591
Associative_property,Exponentiation,0,0.12335726
Mathematics,Sine,0,-0.3549386
Matrix_(mathematics),Determinant,0,-0.087407774
Cartesian_coordinate_system,Number,1,0.018110544
Function_(mathematics),Transformation_(function),0,-0.377161146
Number,Multiplication,0,-0.045959899
Mathematics,Mathematical_proof,0,-0.314356289
Associative_property,Algebraic_expression,0,-0.067931654
Chord_(geometry),Curve,1,0.011329701
Mathematics,Calculus,0,-0.212358884
Product_(mathematics),Cross_product,0,0.169005343
E_(mathematical_constant),Number,1,-0.052183053
Exponentiation,Binary_logarithm,0,-0.071452113
Exponentiation,Number,1,-0.006502412
Rational_number,Rational_root_theorem,0,-0.195804766
Mathematics,Operation_(mathematics),0,-0.528345099
Plane_(geometry),Complex_plane,0,0.036373943
Graph_of_a_function,Quadrant_(plane_geometry),0,-0.063979938
Limit_(mathematics),Limit_of_a_function,0,-0.101582216
Partial_fraction_decomposition,Integer,1,0.239341861
Multiplication,Scalar_multiplication,0,-0.072658741
Fundamental_theorem_of_algebra,Equation,1,-0.055826407
Addition,Inequality_(mathematics),0,-0.095123486
Inverse_function,Change_of_variables,0,-0.164454746
Plane_curve,Asymptote,0,-0.052842593
Hyperbola,Rotation_of_axes,0,-0.26259944
Descartes'_rule_of_signs,Real_number,0,0.192902571
Number,Absolute_value,0,-0.02093466
Set_(mathematics),Set-builder_notation,0,-0.385450628
Differential_equation,Equality_(mathematics),1,-0.051733167
Analytic_geometry,Plane_(geometry),1,0.01975758
Geometry,Linear_equation,0,-0.148306232
Complex_number,Equation,0,-0.307672431
Square_root,Pythagorean_theorem,0,0.089777769
Binary_logarithm,Exponentiation,1,0.071452113
Number,Parametric_equation,0,-0.044657661
Set_(mathematics),Equation_solving,0,-0.304764826
Point_(geometry),Solution_of_triangles,0,-0.1025955
Invertible_matrix,Matrix_(mathematics),1,0.4048117
Addition,Algebraic_expression,0,-0.276642798
Complex_number,Commutative_property,0,-0.199540241
Pythagorean_theorem,Rational_number,0,0.007834106
Binary_logarithm,Scientific_notation,0,0.047708853
Complex_number,Rational_function,0,-0.208842493
Product_topology,Product_(mathematics),1,-0.064708099
Semi-major_axis,Hyperbola,0,0.09167235
Line_segment,Spherical_law_of_cosines,0,-0.090775443
Arithmetic,Arithmetic_mean,0,0.020613466
Polynomial,Zero_of_a_function,0,-0.212827639
Multiplication,Rational_root_theorem,0,-0.177145916
Addition,Arithmetic,1,-0.013143608
Set_(mathematics),Closed_set,0,-0.264601811
Exponential_growth,Mathematics,1,0.238187011
Inverse_element,Sign_(mathematics),1,-0.027893763
Rational_root_theorem,Arithmetic,1,0.081599654
Secant_line,Interval_(mathematics),0,0.118655578
Quadrant_(plane_geometry),Mathematics,1,0.325975157
System_of_linear_equations,Geometry,1,0.146891238
Vector_field,Derivative,0,0.042591994
Ellipse,Line_(geometry),1,-0.039701953
Complex_number,Complex_conjugate,0,-0.464031532
Matrix_multiplication,Arithmetic,1,0.021352116
Mathematics,Exponentiation,0,-0.321452544
Number,Natural_logarithm,0,0.041334398
Euclidean_vector,Position_(vector),0,-0.119360653
Eccentricity_(mathematics),Circle,1,0.141417416
Spherical_law_of_cosines,Trigonometry,1,0.22477161
Force,Simple_harmonic_motion,0,-0.369934041
Polynomial_long_division,Rational_root_theorem,0,-0.122489142
Rational_number,E_(mathematical_constant),0,-0.050714093
Linear_inequality,Algebra,1,0.029851426
Addition,Degree_of_a_polynomial,0,-0.102423237
Solution_of_triangles,Line_segment,1,0.140402425
System_of_linear_equations,Equation,1,-0.010386007
Calculus,Limit_of_a_function,0,-0.236951169
Unit_circle,Line_(geometry),1,0.119037872
Function_(mathematics),Injective_function,0,-0.576028099
Hyperbola,Cone,0,-0.046281516
Mathematics,Curve,0,-0.383575045
Geometry,Right_angle,0,-0.283654561
Natural_logarithm,Mathematics,1,0.387628285
Square_root,Function_(mathematics),0,0.062709336
Polygon,Point_(geometry),1,-0.192642993
Square_root,Geometry,0,0.095647217
Curve,Eccentricity_(mathematics),0,-0.032008762
Number,Base_(exponentiation),0,-0.198337302
Number,Basis_(linear_algebra),0,0.013767304
Triangle,Mathematics,1,0.112752203
Square_root,Quadratic_function,0,-0.153993304
Function_(mathematics),Dependent_and_independent_variables,0,-0.137262964
Set-builder_notation,Real_number,0,0.251525214
Exponentiation,Function_(mathematics),0,0.095936783
Number,Rational_number,0,0.112852224
Function_(mathematics),Constant_function,0,-0.330930482
Multiplication,Number,1,0.045959899
Mathematics,Radius,0,-0.16960585
Open_set,Interval_(mathematics),0,0.040210691
Function_composition,Function_(mathematics),1,0.23146445
Quadratic_equation,Negative_number,0,-0.036646296
Mathematics,Homogeneous_polynomial,0,-0.557391855
Circle,Rational_number,0,0.045699166
Linear_equation,Equality_(mathematics),1,0.011256594
Square_(algebra),Mathematics,1,0.526960722
Algebraic_expression,Addition,1,0.276642798
Polynomial_long_division,Addition,1,0.087032014
Addition,Elementary_matrix,0,-0.01658552
Mathematics,Square_root,0,-0.329433611
Division_by_zero,Number,1,0.06986669
Logarithm,Complex_number,0,0.109181648
Exponential_function,Real_number,0,0.235661415
Asymptote,Curve,1,0.073399501
Circle,Chord_(geometry),0,-0.071793127
Number,Binary_number,0,0.015108263
Negative_number,Distance,0,0.011603078
Circle,Cone,0,-0.180311429
Number,Binary_logarithm,0,-0.059248058
Algebraic_expression,E_(mathematical_constant),0,0.134881089
Linear_equation,Number,1,0.090788287
Natural_logarithm,Multiplication,1,-0.010856612
Polynomial,Real_number,0,0.198259432
Degree_of_a_polynomial,Algebraic_expression,0,-0.079502839
Quadratic_equation,Equality_(mathematics),1,-0.010493877
Line_segment,Polygon,0,0.197222071
Equality_(mathematics),Fundamental_theorem_of_algebra,0,0.008864345
Scientific_notation,E_(mathematical_constant),0,-0.000251973
Algebraic_expression,Square_(algebra),1,0.019275959
Mathematics,Floor_and_ceiling_functions,0,-0.346567237
Analytic_geometry,Equality_(mathematics),1,-0.042812796
Integer,Polynomial_long_division,0,-0.275792365
Right_angle,Right_triangle,0,0.131674307
Set_(mathematics),Distance,0,-0.108738384
Circle,Curve,1,-0.011456721
Number,Binomial_theorem,0,-0.012229
Arithmetic,Quadratic_formula,0,-0.005102595
Point_(geometry),Origin_(mathematics),0,-0.081048797
Square_root,Quadratic_equation,0,-0.089181262
Binomial_coefficient,Addition,1,0.0203461
Open_set,Domain_of_a_function,0,0.108182822
Arithmetic,Binary_logarithm,0,-0.034339409
Polynomial_long_division,Factorization,0,-0.03131902
Multiplication,Dot_product,0,-0.023598337
Natural_logarithm,Logarithm,1,-0.008738336
Mathematics,Descartes'_rule_of_signs,0,-0.521478056
Sine_wave,Trigonometry,1,-0.00936884
Algebra,Square_root,0,-0.042134513
Polynomial,Degree_of_a_polynomial,0,-0.233438101
Natural_number,Negative_number,0,-0.242128327
Algebraic_operation,Mathematics,1,0.502265061
Factorization,Arithmetic,1,0.02780348
Mathematics,Constant_function,0,-0.5603084
Differential_equation,Equation,1,-0.140827238
Multiplication,Real_line,0,-0.040390673
Natural_number,Rational_number,0,-0.188754366
Square_root,Inverse_trigonometric_functions,0,-0.096371023
Square_root,Algebra,1,0.042134513
Line_(geometry),Vertical_line_test,0,0.002914102
Number,Equation_solving,0,-0.123425418
Fundamental_theorem_of_algebra,Addition,1,0.036319862
Basis_(linear_algebra),Algebra,1,-0.079578539
Synthetic_division,Number,1,0.063659576
Polynomial,Partial_fraction_decomposition,0,-0.373711719
Function_(mathematics),Zero_of_a_function,0,-0.245593427
Rational_root_theorem,Integer,1,0.207279252
Base_(exponentiation),Binary_logarithm,0,0.126648741
Partial_fraction_decomposition,Mathematics,1,0.429441917
Imaginary_number,Square_(algebra),0,-0.012438048
Parallel_(geometry),Slope,0,0.011148752
Algebra,Algebraic_operation,0,-0.22156886
Exponentiation,Natural_number,0,-0.040498746
Interval_(mathematics),Analytic_geometry,0,-0.000238164
Absolute_value,Number,1,0.02093466
Eccentricity_(mathematics),Cone,1,-0.000516865
Mathematics,Trigonometric_functions,0,-0.282483999
Zero_(complex_analysis),Number,1,0.028352178
Multiplication,Equation,0,-0.059158646
Arithmetic,Base_(exponentiation),0,-0.190697819
Linear_function,Function_(mathematics),1,0.32404607
Division_(mathematics),Polynomial_long_division,0,-0.026273309
Addition,Geometry,0,0.021188017
Linear_equation,Real_number,0,0.460329958
Inequality_(mathematics),Linear_inequality,0,-0.03838664
Mathematics,Conic_section,0,-0.400671343
Equation,Real_number,0,0.364747336
Set_(mathematics),Empty_set,0,-0.092607362
Cartesian_coordinate_system,Mathematics,1,0.333970749
Exponential_function,Identity_(mathematics),0,-0.143967901
Exponential_growth,Exponentiation,1,0.281791044
Piecewise,Function_(mathematics),1,0.316057986
Quadratic_formula,Multiplication,1,0.027414598
Scalar_multiplication,Vector_(mathematics_and_physics),1,0.02147527
Degree_of_a_polynomial,Synthetic_division,0,-0.174987135
Inequality_(mathematics),Algebra,1,0.015304245
Equation_solving,Rational_root_theorem,0,0.010254506
Geometry,Closed_set,0,-0.086385862
Prime_number,Floor_and_ceiling_functions,0,-0.141094821
Parallel_(geometry),Mathematics,1,0.290597637
Addition,Division_(mathematics),0,-0.118818304
Matrix_ring,Matrix_(mathematics),1,0.373470555
Sign_(mathematics),Real_number,0,0.37260962
Simultaneous_equations,Equality_(mathematics),1,0
Real_number,Number,1,-0.201569959
Complex_number,Natural_logarithm,0,-0.152285596
Line_(geometry),Right_triangle,0,-0.012143968
Inverse_function,Function_(mathematics),1,0.16854832
Degree_of_a_polynomial,Integer,1,0.246740225
Number,Quadratic_equation,0,0.016816428
Degree_of_a_polynomial,Multiplicative_inverse,0,0.055551814
Constant_function,Slope,0,-0.015123922
Rotation_of_axes,Number,1,0.050369761
Cartesian_coordinate_system,Geometry,1,0.143146085
Negative_number,Rational_number,0,0.225646815
Exponentiation,Scientific_notation,0,-0.018506506
Summation,Empty_sum,0,-0.105670072
Real_number,Zero_(complex_analysis),0,-0.522485511
Common_logarithm,Scientific_notation,0,0.136734327
Extended_real_number_line,Number,1,0.336802212
Pythagorean_trigonometric_identity,Mathematics,1,0.432648559
Real_number,Square_root,0,-0.26883307
Closed_set,Set_(mathematics),1,0.264601811
Addition,Partial_fraction_decomposition,0,-0.085963644
Triangle,Solution_of_triangles,0,-0.36062945
Polynomial,Binomial_theorem,0,-0.089571675
Mathematics,Monotonic_function,0,-0.562651191
Asymptote,Vertical_line_test,0,-0.119069363
Unit_circle,Sine,0,-0.125939417
Mathematics,Interval_(mathematics),0,-0.356753167
Mathematics,Scalar_multiplication,0,-0.536345238
Equality_(mathematics),Analytic_geometry,0,0.042812796
Calculus,Series_(mathematics),0,-0.090284206
Real_number,Distributive_property,0,-0.219646081
Coproduct,Addition,1,-0.009891057
Mathematics,Perpendicular,0,-0.282246011
Line_segment,Triangle,0,0.11962021
Function_(mathematics),Range_(statistics),0,-0.042892495
Associative_property,Set_(mathematics),0,0.251058406
Plane_(geometry),Geometry,1,0.159057093
Rational_function,Function_(mathematics),1,0.08245903
Line_(geometry),Circle,0,0.118755912
Perpendicular,Slope,0,0.000148673
Circular_motion,Circle,1,0.053233157
Complex_number,Imaginary_number,0,-0.529882212
Cone,Ellipse,0,0.191518589
Polynomial,Nth_root,0,-0.135858735
Open_set,Empty_set,0,0.245552886
Eccentricity_(mathematics),Conic_section,1,0.135033885
Radius,Point_(geometry),1,0.157427585
Common_logarithm,Logarithm,1,0.29360177
Fundamental_theorem_of_algebra,Number,1,-0.041814982
Displacement_(vector),Calculus,0,0.16189558
Subtraction,Number,1,0.135845508
Rational_number,Real_line,0,-0.287535289
Analytic_geometry,Angle,1,0.201612833
Constant_function,Domain_of_a_function,0,0.340665146
Arithmetic_mean,Mathematics,1,0.065241116
Zero_of_a_function,Domain_of_a_function,1,0.208705188
Number,Dot_product,0,-0.023672041
Spherical_law_of_cosines,Trigonometric_functions,1,0.088229602
Function_(mathematics),Function_composition,0,-0.23146445
Quadratic_formula,Addition,1,0.0626849
Mathematics,Line_(geometry),0,-0.320634006
Equation,Equation_solving,0,-0.14246239
Rational_root_theorem,Multiplication,1,0.177145916
Orientation_(geometry),Geometry,1,0.326751895
Binomial_theorem,Real_number,0,0.223926503
Binomial_theorem,Binomial_coefficient,0,-0.037962497
Polar_coordinate_system,Plane_(geometry),1,0.031827895
Mathematics,Pythagorean_theorem,0,-0.237986033
Spherical_law_of_cosines,Polygon,0,0.122630074
Transformation_(function),Set_(mathematics),0,0.228812282
Function_(mathematics),Binary_logarithm,0,-0.091814265
Algebraic_expression,Integer,1,0.396692092
Arithmetic,Cross_product,0,-0.006343049
Geometry,Slope,0,-0.070161194
Symmetry,Even_and_odd_functions,0,-0.01488611
Parametric_equation,Number,1,0.044657661
Geometric_series,Pythagorean_theorem,0,0.050761952
Base_(exponentiation),Logarithm,0,0.42255617
Square_root,Rational_number,0,0.132248206
Exponential_growth,Natural_logarithm,0,0.064811099
Plane_(geometry),Cartesian_coordinate_system,0,0.002595011
Distance,Analytic_geometry,0,0.008475068
Complex_number,Inequality_(mathematics),0,-0.221426965
Exponential_function,Graph_of_a_function,0,0.0750684
Geometry,Triangle,0,-0.209265236
Line_(geometry),Geometry,1,0.233455639
Number,Partial_fraction_decomposition,0,-0.090426093
Trigonometric_functions,Pythagorean_trigonometric_identity,0,-0.099130513
Polynomial,Interval_(mathematics),0,-0.014932202
Circle,Quadratic_function,0,-0.178894162
Product_(mathematics),Number,1,0.084162823
Complex_number,Cartesian_coordinate_system,0,-0.075715061
Partial_fraction_decomposition,Division_(mathematics),1,0.030111257
Mathematics,Polynomial,0,-0.446449754
Real_number,Multiplicative_inverse,0,-0.418535996
Rational_root_theorem,Mathematics,1,0.429500184
Mathematics,Factorization,0,-0.505918982
Hyperbola,Geometry,0,0.207832645
Integer,Equation_solving,0,-0.300757055
Mathematics,Origin_(mathematics),0,-0.352351311
Elementary_matrix,Matrix_(mathematics),1,0.721871048
Curve,Chord_(geometry),0,-0.011329701
Conic_section,Eccentricity_(mathematics),0,-0.135033885
Equation,Mathematics,1,0.509292351
Minor_(linear_algebra),Inverse_function,0,0.022212903
Synthetic_division,Division_(mathematics),1,0.04227577
Vector_field,Matrix_multiplication,0,-0.016766954
Polynomial,Complex_number,0,0.18875856
Equation,Rational_number,0,0.175927886
Quadratic_equation,Polynomial_long_division,0,-0.270865021
Identity_matrix,Matrix_(mathematics),1,0.621290426
Arithmetic,Multiplicative_inverse,0,-0.09848985
Degree_of_a_polynomial,Multiplication,1,0.09563147
Arithmetic,Coproduct,0,0.00662546
Trigonometric_functions,Spherical_law_of_cosines,0,-0.088229602
Addition,Nth_root,0,-0.25590017
Number,Imaginary_number,0,-0.351455384
Binomial_coefficient,Real_number,0,0.125832015
Addition,Parity_(mathematics),0,-0.064448835
Polynomial,Arithmetic,1,-0.006445986
Multiplication,Exponentiation,0,0.107470827
Integer,Number,1,-0.285526844
Matrix_(mathematics),Invertible_matrix,0,-0.4048117
Function_(mathematics),Empty_set,0,-0.500755881
Mathematics,Matrix_ring,0,-0.559718882
Law_of_sines,Geometry,1,0.234852467
Subtraction,Mathematics,1,0.316260595
Open_set,Closed_set,0,-0.01974313
Inverse_trigonometric_functions,Inverse_function,1,0.027984381
Calculus,Geometric_series,0,-0.276607346
Binomial_heap,Factorization,0,0.011990467
Quadratic_equation,Equation_solving,0,-0.125687155
Logarithm,Exponential_growth,0,-0.148752338
Force,Vector_field,0,-0.034522458
Arithmetic,Degree_of_a_polynomial,0,0.00330656
Quadratic_function,Empty_set,0,0.045418633
Binary_logarithm,Logarithm,1,0.088295703
Real_number,Mathematical_proof,0,-0.097941891
Range_(statistics),Inverse_trigonometric_functions,0,-0.005126208
Mathematics,Triangular_matrix,0,-0.395273096
Line_segment,Radius,0,-0.049627081
Exponential_function,Addition,0,-0.003204989
Inverse_trigonometric_functions,Mathematics,1,0.362821331
Mathematics,Injective_function,0,-0.418576086
Line_(geometry),Line_segment,0,0.002281842
Line_segment,Line_(geometry),1,-0.002281842
Binomial_theorem,Arithmetic,1,0.008871329
Line_(geometry),Complex_number,0,0.08215667
Mathematics,Linear_function,0,-0.470691544
Inverse_trigonometric_functions,Sine,1,-0.146069897
Degree_of_a_polynomial,Mathematics,1,0.416075751
Number,Fundamental_theorem_of_algebra,0,0.041814982
Solution_of_triangles,Polygon,1,0.138673595
Plane_curve,Line_(geometry),1,0.079297406
Differential_equation,Mathematics,1,0.372276505
Conic_section,Circle,1,0.123220075
Quadratic_formula,Mathematics,1,0.397522728
Calculus,Fundamental_theorem_of_algebra,0,-0.067522891
Factorization,Multiplication,1,0.125717996
Main_diagonal,Matrix_(mathematics),1,0.340621814
Complex_number,Graph_of_a_function,0,-0.033632228
Parallel_(geometry),Geometry,1,0.145882103
Geometry,Analytic_geometry,0,-0.171484
Equation,Algebraic_expression,0,-0.144845305
Linear_equation,Analytic_geometry,0,0.089347028
Multiplication,Elementary_matrix,0,-0.008139636
Descartes'_rule_of_signs,Polynomial_long_division,0,0.118900109
Algebra,Linear_inequality,0,-0.029851426
Algebraic_equation,Mathematics,1,0.547097016
Mathematics,Range_(statistics),0,-0.033428078
Determinant,Transformation_(function),0,-0.204413833
Natural_logarithm,Binary_logarithm,0,-0.092212452
Point_(geometry),Law_of_sines,0,-0.002706053
Geometry,Circle,0,-0.169136381
Partial_fraction_decomposition,Factorization,1,0.075045872
Unit_circle,Mathematics,1,0.348739825
Multiplication,Natural_number,0,0.175840046
Domain_of_a_function,Mathematics,1,0.352028441
Algebraic_expression,Algebra,1,0.165458804
Polynomial_long_division,Arithmetic,1,0.079278561
Descartes'_rule_of_signs,Number,1,0.099657263
Binomial_coefficient,Polynomial,1,0.083128754
Linear_inequality,Number,1,0.07032295
Number,Algebraic_expression,0,-0.176044782
Algebraic_expression,Multiplication,1,0.322284477
Subtraction,Integer,0,0.363054214
Identity_matrix,Main_diagonal,1,-0.441113933
Quadratic_equation,Graph_of_a_function,0,0.142105008
Homogeneous_polynomial,Arithmetic,1,0.00223818
Point_(geometry),Line¨Cline_intersection,0,0
Addition,Natural_number,0,0.144789392
Rotation_(mathematics),Geometry,1,0.236665065
Prime_number,Parity_(mathematics),0,-0.06089627
Mathematics,Pythagorean_trigonometric_identity,0,-0.432648559
Trigonometric_functions,Mathematics,1,0.282483999
E_(mathematical_constant),Multiplicative_inverse,0,-0.008528872
Coordinate_system,Cartesian_coordinate_system,0,0.021398193
Mathematics,Edge_(geometry),0,-0.20430718
Rational_number,Closed_set,0,-0.149266512
Union_(set_theory),Associative_property,0,-0.141807823
Linear_inequality,Inequality_(mathematics),1,0.03838664
Number,Inequality_(mathematics),0,-0.06888007
Commutative_property,Real_number,0,0.269449389
Mathematics,Rational_root_theorem,0,-0.429500184
Linear_function,Matrix_(mathematics),0,0.080769784
Division_by_zero,Mathematics,1,0.355538326
Secant_line,Geometry,1,0.095062958
Scalar_multiplication,Vector_field,0,0.069832752
Quadrant_(plane_geometry),Geometry,1,0.224531786
Zero_of_a_function,Geometry,0,0.117416069
Common_logarithm,Arithmetic,1,0.038061187
Conic_section,Cone,1,-0.112795505
Right_triangle,Point_(geometry),1,-0.020230005
Algebraic_expression,Mathematics,1,0.626838964
Mathematics,Natural_logarithm,0,-0.387628285
Monotonic_function,Function_(mathematics),1,0.160377576
Set_(mathematics),Function_(mathematics),0,0.32414722
Matrix_multiplication,Matrix_(mathematics),1,0.258441206
Geometry,Law_of_sines,0,-0.234852467
Linear_inequality,Equality_(mathematics),1,0.036504937
Natural_number,Function_(mathematics),0,-0.031673327
Exponentiation,Mathematics,1,0.321452544
Mathematics,Parametric_equation,0,-0.42979246
Displacement_(vector),Derivative,0,0.212210348
Pythagorean_trigonometric_identity,Sine,0,-0.024607409
Parametric_equation,Equality_(mathematics),1,0.000650343
Plane_curve,Conic_section,0,0.298206686
Analytic_geometry,Coordinate_system,1,-0.018452296
Natural_number,Number,1,-0.146486215
Binomial_coefficient,Number,1,0.029498792
System_of_linear_equations,Linear_equation,1,0.028264644
Point_(geometry),Polygon,0,0.192642993
Mathematics,Arithmetic,0,-0.294109094
Exponentiation,Natural_logarithm,0,-0.003234981
Number,Analytic_geometry,0,0.002019747
Transformation_(function),Function_(mathematics),1,0.377161146
Multiplication,Cross_product,0,0.055299657
Natural_number,Empty_set,0,-0.196238232
Polynomial,Graph_of_a_function,0,0.067171044
Number,Polynomial,0,0.091405065
Rotation_of_axes,Mathematics,1,0.46188988
Equation,Integer,0,0.229843662
Circle,Cartesian_coordinate_system,0,-0.027575042
Mathematics,Subtraction,0,-0.316260595
Sine,Geometry,1,0.133903656
Unit_circle,Pythagorean_theorem,0,0.3811596
Simultaneous_equations,Number,1,0
Equation,Cartesian_coordinate_system,0,0.070893147
Function_(mathematics),Distance,0,-0.105044636
Amplitude,Force,0,0.054529082
Degree_(angle),Mathematics,1,0.042555822
Number,Real_line,0,-0.100713717
Polynomial,Descartes'_rule_of_signs,0,-0.280015505
Logarithm,Degree_of_a_polynomial,0,-0.046650998
Inverse_function,Mathematics,1,0.402821954
Geometry,Trigonometric_functions,0,-0.068175006
Constant_function,Polynomial,0,0.226800527
Range_(statistics),Limit_of_a_sequence,0,-0.005168136
Force,Change_of_variables,0,-0.068652111
Chord_(geometry),Point_(geometry),1,0.025012904
Homogeneous_polynomial,Polynomial,1,0.34493785
Point_(geometry),Line_segment,0,-0.020814948
Fundamental_theorem_of_algebra,Integer,1,0.094947911
Perpendicular,Equation,0,0.020344604
Exponentiation,Function_composition,0,-0.013580474
Sine,Multiplicative_inverse,0,0.124088916
Equation,Analytic_geometry,0,0.053885336
Complex_number,Fundamental_theorem_of_algebra,0,-0.177489329
Euclidean_vector,Vector_(mathematics_and_physics),1,-0.037170218
Exponential_function,Arithmetic,1,-0.016880202
Curve,Unit_circle,0,-0.022911141
Geometry,Polygon,0,-0.325067036
Sine_wave,Geometry,1,0.050200928
Line_(geometry),Analytic_geometry,0,0.02209356
Equation,Fundamental_theorem_of_algebra,0,0.055826407
Asymptote,Geometry,1,0.198899606
Rational_number,Multiplicative_inverse,0,-0.205502642
Zero_(complex_analysis),Complex_number,1,0.49656467
Equation,Subtraction,0,0.06948545
Even_and_odd_functions,Sine,0,-0.002122675
Rotation_of_axes,Conic_section,0,0.255335393
Curve,Ellipse,0,0.044128934
Spherical_law_of_cosines,Triangle,0,0.058037765
Set_(mathematics),Natural_number,0,0.073999952
Law_of_sines,Triangle,1,0.087860996
Cone,Curve,1,0.150093308
Base_(exponentiation),Calculus,0,0.148033922
Equality_(mathematics),Rational_root_theorem,0,-0.07912996
Eccentricity_(mathematics),Curve,1,0.032008762
Division_(mathematics),Arithmetic,1,0.043625109
Geometry,Conic_section,0,-0.124146603
Mathematics,Chord_(geometry),0,-0.184165369
Binomial_heap,Integer,1,0.063915828
Multiplicative_inverse,Number,1,0.01518464
Area,Geometry,0,0.031845985
Mathematics,Dependent_and_independent_variables,0,-0.33399227
Linear_function,Slope,0,0.05198768
Line_(geometry),Cartesian_coordinate_system,0,-0.036288121
Linear_function,Real_number,0,0.325260436
Simple_harmonic_motion,Force,1,0.369934041
Polynomial,Polynomial_long_division,0,-0.434674991
Circular_sector,Line_(geometry),1,0.022994787
Negative_number,Slope,0,-0.00961907
Real_line,Graph_of_a_function,0,0.039776608
Secant_line,Circle,0,0.055330991
Unit_circle,Cartesian_coordinate_system,0,0.161105066
Exponentiation,Addition,0,-0.077194343
Set_(mathematics),Open_set,0,-0.245246798
Line_(geometry),Displacement_(vector),0,0.014512937
Base_(exponentiation),Multiplication,1,0.522971776
Floor_and_ceiling_functions,Function_(mathematics),0,0.20991916
Vector_field,Mathematics,0,0.478995376
Dot_product,Mathematics,1,0.572852201
Mathematics,Asymptote,0,-0.381456003
Sine_wave,Line_(geometry),1,0.006919984
Integer,Inequality_(mathematics),0,-0.220336884
Logarithm,Common_logarithm,0,-0.29360177
Real_number,Fundamental_theorem_of_algebra,0,-0.220421495
Addition,Function_(mathematics),0,0.092798324
Addition,Descartes'_rule_of_signs,0,-0.135522718
Analytic_geometry,Number,1,-0.002019747
Minor_(linear_algebra),Identity_matrix,0,0.196656276
Multiplication,Mathematics,1,0.401647908
Geometry,Edge_(geometry),0,-0.348854248
Mathematical_induction,Mathematics,1,0.336770706
Real_number,Natural_logarithm,0,-0.218702068
Function_composition,Commutative_property,0,-0.037663793
Graph_of_a_function,Function_(mathematics),1,0.078346471
Parity_(mathematics),Mathematical_proof,0,0.038968124
Trigonometry,Solution_of_triangles,0,-0.441726667
Line_segment,Point_(geometry),1,0.020814948
Base_(exponentiation),Nth_root,0,0.411935466
Mathematics,Line¨Cline_intersection,0,-0.001497271
